session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,What,Subcategories,start time,end time,total time,[With Whom] Doctor,[With Whom] Nurse,[With Whom] Clerks,[With Whom] Patient Relation Reps,[With Whom] Patient,[With Whom] Relative,[With Whom] Allied Health Professional,[With Whom] Other,[With Whom] No one,[How] Paper Based Record,[How] Desktop Computer,[How] Mobile Computer,[How] Phone,Where,Comments,ended by,active 1,is session complete?,health_professional_desc,total_session,total_session_hms,total_activity,time_slot,task_order,with_whom,how,start_normalized_hms,end_normalized_hms
15-Apr-2025,10175,10222,QEH,Vv15,08:21:20,12:22:06,10175_10222_49,In Transit,0,11:40:52,11:41:17,00:00:25,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10222_50,00:00:25,TRUE,Nurse,240.76666666666668,00:04:00.766667,0.4166666666666667,morning,49,NA,NA,03:19:32,03:19:57
15-Apr-2025,10175,10222,QEH,Vv15,08:21:20,12:22:06,10175_10222_50,Professional Communication,0,11:41:17,11:46:34,00:05:17,0,1,0,0,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,0,10175_10222_51,00:05:17,TRUE,Nurse,240.76666666666668,00:04:00.766667,5.283333333333333,morning,50,Nurse,Paper,03:19:57,03:25:14
15-Apr-2025,10175,10222,QEH,Vv15,08:21:20,12:22:06,10175_10222_51,In Transit,0,11:46:34,11:53:10,00:06:36,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10222_52,00:06:36,TRUE,Nurse,240.76666666666668,00:04:00.766667,6.6,morning,51,NA,NA,03:25:14,03:31:50
15-Apr-2025,10175,10222,QEH,Vv15,08:21:20,12:22:06,10175_10222_52,Other,Any Other Activity,11:53:10,12:01:00,00:07:50,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10222_53,00:07:50,TRUE,Nurse,240.76666666666668,00:04:00.766667,7.833333333333333,morning,52,NA,NA,03:31:50,03:39:40
15-Apr-2025,10175,10222,QEH,Vv15,08:21:20,12:22:06,10175_10222_53,Medication Tasks,Prepare,12:01:00,12:01:45,00:00:45,0,0,0,0,0,0,0,0,1,0,0,0,0,Medication Room,0,10175_10222_54,00:00:45,TRUE,Nurse,240.76666666666668,00:04:00.766667,0.75,morning,53,NA,NA,03:39:40,03:40:25
15-Apr-2025,10175,10222,QEH,Vv15,08:21:20,12:22:06,10175_10222_54,Other,Any Other Activity,12:01:45,12:02:54,00:01:09,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,Check emergency trolly to make sure everything is inside,10175_10222_55,00:01:09,TRUE,Nurse,240.76666666666668,00:04:00.766667,1.15,morning,54,NA,NA,03:40:25,03:41:34
15-Apr-2025,10175,10222,QEH,Vv15,08:21:20,12:22:06,10175_10222_55,Other,Active Waiting,12:02:54,12:22:06,00:19:12,0,0,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,0,session,00:19:12,TRUE,Nurse,240.76666666666668,00:04:00.766667,19.2,morning,55,NA,NA,03:41:34,04:00:46
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_1,Professional Communication,0,08:35:57,08:41:08,00:05:11,0,0,0,0,0,0,1,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10175_10260_2,00:05:11,TRUE,Physician,530.3,00:08:50.300000,5.183333333333334,morning,1,Allied Health Professional,NA,00:00:00,00:05:11
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_2,In Transit,0,08:41:08,08:41:20,00:00:12,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10260_3,00:00:12,TRUE,Physician,530.3,00:08:50.300000,0.2,morning,2,NA,NA,00:05:11,00:05:23
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_3,Direct Care,Patient Communication,08:41:20,08:42:52,00:01:32,0,0,0,0,1,0,0,0,0,1,0,0,0,Treatment Room,0,10175_10260_4,00:01:32,TRUE,Physician,530.3,00:08:50.300000,1.5333333333333334,morning,3,Patient,Paper,00:05:23,00:06:55
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_4,Professional Communication,0,08:42:52,08:43:22,00:00:30,0,1,0,0,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,0,10175_10260_5,00:00:30,TRUE,Physician,530.3,00:08:50.300000,0.5,morning,4,Nurse,Paper,00:06:55,00:07:25
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_5,In Transit,0,08:43:22,08:43:34,00:00:12,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10260_6,00:00:12,TRUE,Physician,530.3,00:08:50.300000,0.2,morning,5,NA,NA,00:07:25,00:07:37
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_6,Direct Care,Patient Communication,08:43:34,08:44:02,00:00:28,0,0,0,0,1,0,0,0,0,1,0,0,0,Treatment Room,0,10175_10260_7,00:00:28,TRUE,Physician,530.3,00:08:50.300000,0.4666666666666667,morning,6,Patient,Paper,00:07:37,00:08:05
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_7,In Transit,0,08:44:02,08:44:15,00:00:13,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10260_8,00:00:13,TRUE,Physician,530.3,00:08:50.300000,0.21666666666666667,morning,7,NA,NA,00:08:05,00:08:18
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_8,Direct Care,Patient Communication,08:44:15,08:45:46,00:01:31,0,0,0,0,1,0,0,0,0,0,0,0,0,Treatment Room,0,10175_10260_9,00:01:31,TRUE,Physician,530.3,00:08:50.300000,1.5166666666666666,morning,8,Patient,NA,00:08:18,00:09:49
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_9,In Transit,0,08:45:46,08:45:58,00:00:12,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10260_10,00:00:12,TRUE,Physician,530.3,00:08:50.300000,0.2,morning,9,NA,NA,00:09:49,00:10:01
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_10,Direct Care,Patient Communication,08:45:58,08:48:07,00:02:09,0,0,0,0,1,0,0,0,0,0,0,0,0,Corridors,Patient checklist. Verifying each patient in observation section.,10175_10260_11,00:02:09,TRUE,Physician,530.3,00:08:50.300000,2.15,morning,10,Patient,NA,00:10:01,00:12:10
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_11,Professional Communication,0,08:48:07,08:49:15,00:01:08,1,0,0,0,0,0,0,0,0,1,0,0,0,Corridors,0,10175_10260_12,00:01:08,TRUE,Physician,530.3,00:08:50.300000,1.1333333333333333,morning,11,Doctor,Paper,00:12:10,00:13:18
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_12,In Transit,0,08:49:15,08:49:32,00:00:17,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10260_13,00:00:17,TRUE,Physician,530.3,00:08:50.300000,0.2833333333333333,morning,12,NA,NA,00:13:18,00:13:35
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_13,Direct Care,Patient Communication,08:49:32,08:59:55,00:10:23,0,0,0,0,1,0,0,0,0,1,0,0,0,Treatment Room,Verify patients in observation section,10175_10260_14,00:10:23,TRUE,Physician,530.3,00:08:50.300000,10.383333333333333,morning,13,Patient,Paper,00:13:35,00:23:58
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_14,Professional Communication,0,08:59:55,09:01:29,00:01:34,0,1,0,0,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,0,10175_10260_15,00:01:34,TRUE,Physician,530.3,00:08:50.300000,1.5666666666666667,morning,14,Nurse,Paper,00:23:58,00:25:32
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_15,Direct Care,Patient Communication,09:01:29,09:03:37,00:02:08,0,0,0,0,1,0,0,0,0,1,0,0,0,Corridors,Verifying patients in observation section,10175_10260_16,00:02:08,TRUE,Physician,530.3,00:08:50.300000,2.1333333333333333,morning,15,Patient,Paper,00:25:32,00:27:40
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_16,Professional Communication,0,09:03:37,09:04:43,00:01:06,1,0,0,0,0,0,0,0,0,1,0,0,0,Corridors,0,10175_10260_17,00:01:06,TRUE,Physician,530.3,00:08:50.300000,1.1,morning,16,Doctor,Paper,00:27:40,00:28:46
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_17,In Transit,0,09:04:43,09:04:55,00:00:12,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10260_18,00:00:12,TRUE,Physician,530.3,00:08:50.300000,0.2,morning,17,NA,NA,00:28:46,00:28:58
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_18,Documentation,Administrative,09:04:55,09:10:49,00:05:54,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10175_10260_19,00:05:54,TRUE,Physician,530.3,00:08:50.300000,5.9,morning,18,NA,Paper,00:28:58,00:34:52
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_19,Direct Care,Other Direct Care,09:10:49,09:14:48,00:03:59,0,0,0,0,1,0,0,0,0,0,0,0,0,Corridors,Took patient to bathroom,10175_10260_20,00:03:59,TRUE,Physician,530.3,00:08:50.300000,3.9833333333333334,morning,19,Patient,NA,00:34:52,00:38:51
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_20,Documentation,Administrative,09:14:48,09:28:35,00:13:47,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10175_10260_21,00:13:47,TRUE,Physician,530.3,00:08:50.300000,13.783333333333333,morning,20,NA,Paper,00:38:51,00:52:38
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_21,Professional Communication,0,09:28:35,09:31:17,00:02:42,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,Discussing patient case.,10175_10260_22,00:02:42,TRUE,Physician,530.3,00:08:50.300000,2.7,morning,21,Doctor,NA,00:52:38,00:55:20
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_22,Documentation,Administrative,09:31:17,09:32:38,00:01:21,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10175_10260_23,00:01:21,TRUE,Physician,530.3,00:08:50.300000,1.35,morning,22,NA,Paper,00:55:20,00:56:41
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_23,Professional Communication,0,09:32:38,09:33:58,00:01:20,1,0,0,0,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,Discussing case about patient.,10175_10260_24,00:01:20,TRUE,Physician,530.3,00:08:50.300000,1.3333333333333333,morning,23,Doctor,Paper,00:56:41,00:58:01
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_24,Direct Care,Patient Communication,09:33:58,09:43:16,00:09:18,0,0,0,0,1,0,0,0,0,0,0,0,0,Corridors,0,10175_10260_25,00:09:18,TRUE,Physician,530.3,00:08:50.300000,9.3,morning,24,Patient,NA,00:58:01,01:07:19
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_25,Documentation,Administrative,09:43:16,09:55:12,00:11:56,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,Updating patient diagnosis,10175_10260_26,00:11:56,TRUE,Physician,530.3,00:08:50.300000,11.933333333333334,morning,25,NA,Paper,01:07:19,01:19:15
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_26,Professional Communication,0,09:55:12,09:56:42,00:01:30,1,0,0,0,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,0,10175_10260_27,00:01:30,TRUE,Physician,530.3,00:08:50.300000,1.5,morning,26,Doctor,Paper,01:19:15,01:20:45
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_27,Documentation,Administrative,09:56:42,10:15:45,00:19:03,0,0,0,0,0,0,0,1,0,1,0,0,0,Doctor/Nurse WorkStation,Updating patient diagnosis,10175_10260_28,00:19:03,TRUE,Physician,530.3,00:08:50.300000,19.05,morning,27,Other,Paper,01:20:45,01:39:48
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_28,Professional Communication,0,10:15:45,10:26:35,00:10:50,1,0,0,0,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,Discussing patient,10175_10260_29,00:10:50,TRUE,Physician,530.3,00:08:50.300000,10.833333333333334,morning,28,Doctor,Paper,01:39:48,01:50:38
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_29,Professional Communication,0,10:26:35,10:31:08,00:04:33,1,0,0,0,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,0,10175_10260_30,00:04:33,TRUE,Physician,530.3,00:08:50.300000,4.55,morning,29,Doctor,Paper,01:50:38,01:55:11
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_30,Indirect Care,Wash Hands,10:31:08,10:32:04,00:00:56,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,0,10175_10260_31,00:00:56,TRUE,Physician,530.3,00:08:50.300000,0.9333333333333333,morning,30,NA,NA,01:55:11,01:56:07
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_31,Direct Care,Patient Communication,10:32:04,10:32:36,00:00:32,0,0,0,0,1,0,0,0,0,0,0,0,0,Treatment Room,0,10175_10260_32,00:00:32,TRUE,Physician,530.3,00:08:50.300000,0.5333333333333333,morning,31,Patient,NA,01:56:07,01:56:39
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_32,Professional Communication,0,10:32:36,10:39:03,00:06:27,1,0,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10175_10260_33,00:06:27,TRUE,Physician,530.3,00:08:50.300000,6.45,morning,32,Doctor,NA,01:56:39,02:03:06
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_33,Supervision-Education,0,10:39:03,10:46:13,00:07:10,0,0,0,0,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,Discussing case with student,10175_10260_34,00:07:10,TRUE,Physician,530.3,00:08:50.300000,7.166666666666667,morning,33,NA,Paper,02:03:06,02:10:16
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_34,Professional Communication,0,10:46:13,10:58:27,00:12:14,1,0,0,0,0,0,0,0,0,0,0,0,0,Corridors,Discussing case with consultant,10175_10260_35,00:12:14,TRUE,Physician,530.3,00:08:50.300000,12.233333333333333,morning,34,Doctor,NA,02:10:16,02:22:30
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_35,In Transit,0,10:58:27,10:59:43,00:01:16,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10260_36,00:01:16,TRUE,Physician,530.3,00:08:50.300000,1.2666666666666666,morning,35,NA,NA,02:22:30,02:23:46
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_36,Professional Communication,0,10:59:43,11:03:23,00:03:40,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10175_10260_37,00:03:40,TRUE,Physician,530.3,00:08:50.300000,3.6666666666666665,morning,36,Doctor,NA,02:23:46,02:27:26
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_37,Professional Communication,0,11:03:23,11:05:41,00:02:18,1,0,0,0,0,0,0,0,0,1,0,0,0,Corridors,0,10175_10260_38,00:02:18,TRUE,Physician,530.3,00:08:50.300000,2.3,morning,37,Doctor,Paper,02:27:26,02:29:44
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_38,Professional Communication,0,11:05:41,11:07:51,00:02:10,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10175_10260_39,00:02:10,TRUE,Physician,530.3,00:08:50.300000,2.1666666666666665,morning,38,Doctor,NA,02:29:44,02:31:54
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_39,In Transit,0,11:07:51,11:08:18,00:00:27,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10260_40,00:00:27,TRUE,Physician,530.3,00:08:50.300000,0.45,morning,39,NA,NA,02:31:54,02:32:21
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_40,Documentation,Administrative,11:08:18,11:24:17,00:15:59,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10175_10260_41,00:15:59,TRUE,Physician,530.3,00:08:50.300000,15.983333333333333,morning,40,NA,Paper,02:32:21,02:48:20
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_41,In Transit,0,11:24:17,11:24:44,00:00:27,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10260_42,00:00:27,TRUE,Physician,530.3,00:08:50.300000,0.45,morning,41,NA,NA,02:48:20,02:48:47
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_42,Direct Care,Patient Communication,11:24:44,11:26:30,00:01:46,0,0,0,0,1,0,0,0,0,1,0,0,0,Corridors,0,10175_10260_43,00:01:46,TRUE,Physician,530.3,00:08:50.300000,1.7666666666666666,morning,42,Patient,Paper,02:48:47,02:50:33
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_43,In Transit,0,11:26:30,11:27:03,00:00:33,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10260_44,00:00:33,TRUE,Physician,530.3,00:08:50.300000,0.55,morning,43,NA,NA,02:50:33,02:51:06
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_44,Professional Communication,0,11:27:03,11:28:18,00:01:15,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10175_10260_45,00:01:15,TRUE,Physician,530.3,00:08:50.300000,1.25,morning,44,Doctor,NA,02:51:06,02:52:21
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_45,In Transit,0,11:28:18,11:32:39,00:04:21,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10260_46,00:04:21,TRUE,Physician,530.3,00:08:50.300000,4.35,morning,45,NA,NA,02:52:21,02:56:42
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_46,Professional Communication,0,11:32:39,11:34:43,00:02:04,1,0,0,0,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,Discussing patient cases with consultant.,10175_10260_47,00:02:04,TRUE,Physician,530.3,00:08:50.300000,2.066666666666667,morning,46,Doctor,Paper,02:56:42,02:58:46
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_47,Direct Care,Patient Communication,11:34:43,11:35:16,00:00:33,0,0,0,0,1,0,0,0,0,0,0,0,0,Corridors,0,10175_10260_48,00:00:33,TRUE,Physician,530.3,00:08:50.300000,0.55,morning,47,Patient,NA,02:58:46,02:59:19
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_48,Indirect Care,Discharge Planning,11:35:16,11:38:35,00:03:19,0,0,0,0,1,0,0,0,0,0,0,0,0,Corridors,0,10175_10260_49,00:03:19,TRUE,Physician,530.3,00:08:50.300000,3.316666666666667,morning,48,Patient,NA,02:59:19,03:02:38
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_49,Indirect Care,Discharge Planning,11:38:35,11:40:11,00:01:36,0,1,0,0,1,0,0,0,0,1,0,0,0,Corridors,0,10175_10260_50,00:01:36,TRUE,Physician,530.3,00:08:50.300000,1.6,morning,49,"Nurse, Patient",Paper,03:02:38,03:04:14
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_50,In Transit,0,11:40:11,11:40:29,00:00:18,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10260_51,00:00:18,TRUE,Physician,530.3,00:08:50.300000,0.3,morning,50,NA,NA,03:04:14,03:04:32
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_51,Documentation,Administrative,11:40:29,11:42:29,00:02:00,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10175_10260_52,00:02:00,TRUE,Physician,530.3,00:08:50.300000,2,morning,51,NA,Paper,03:04:32,03:06:32
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_52,Medication Tasks,Prescribe,11:42:29,11:44:58,00:02:29,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10175_10260_53,00:02:29,TRUE,Physician,530.3,00:08:50.300000,2.4833333333333334,morning,52,NA,Paper,03:06:32,03:09:01
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_53,Direct Care,Patient Communication,11:44:58,11:47:12,00:02:14,0,0,0,0,1,0,0,0,0,1,0,0,0,Corridors,0,10175_10260_54,00:02:14,TRUE,Physician,530.3,00:08:50.300000,2.2333333333333334,morning,53,Patient,Paper,03:09:01,03:11:15
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_54,In Transit,0,11:47:12,11:47:55,00:00:43,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10260_55,00:00:43,TRUE,Physician,530.3,00:08:50.300000,0.7166666666666667,morning,54,NA,NA,03:11:15,03:11:58
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_55,Direct Care,Patient Communication,11:47:55,11:49:12,00:01:17,0,0,0,0,1,0,0,0,0,0,0,0,0,Treatment Room,0,10175_10260_56,00:01:17,TRUE,Physician,530.3,00:08:50.300000,1.2833333333333334,morning,55,Patient,NA,03:11:58,03:13:15
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_56,Professional Communication,0,11:49:12,11:52:10,00:02:58,0,1,0,0,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,Looking for patient notes,10175_10260_57,00:02:58,TRUE,Physician,530.3,00:08:50.300000,2.966666666666667,morning,56,Nurse,Paper,03:13:15,03:16:13
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_57,In Transit,0,11:52:10,11:52:37,00:00:27,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10260_58,00:00:27,TRUE,Physician,530.3,00:08:50.300000,0.45,morning,57,NA,NA,03:16:13,03:16:40
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_58,Documentation,Administrative,11:52:37,11:53:45,00:01:08,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10175_10260_59,00:01:08,TRUE,Physician,530.3,00:08:50.300000,1.1333333333333333,morning,58,NA,Paper,03:16:40,03:17:48
16-Apr-2025,10175,10260,QEH,Vv16,08:35:57,12:01:16,10175_10260_59,Supervision-Education,0,11:53:45,12:01:16,00:07:31,0,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,Discussing case with student doctor,10175_10260_60,00:07:31,TRUE,Physician,530.3,00:08:50.300000,7.516666666666667,morning,59,NA,NA,03:17:48,03:25:19
16-Apr-2025,10172,10226,Qeh,GL 16,12:35:08,16:36:12,10172_10226_1,Professional Communication,0,12:35:08,12:42:38,00:07:30,1,0,0,0,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,"Referral  cardiology referral for a patient who was seen on night shift
The background is noisy with doctors complain nurses took a patient notes unknown to them. One patient in room9a groaning.",10172_10226_2,00:07:30,TRUE,Physician,241.06666666666666,00:04:01.066667,7.5,afternoon,1,Doctor,Paper,00:00:00,00:07:30
16-Apr-2025,10172,10226,Qeh,GL 16,12:35:08,16:36:12,10172_10226_2,Documentation,Clinical,12:42:38,12:43:21,00:00:43,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10172_10226_3,00:00:43,TRUE,Physician,241.06666666666666,00:04:01.066667,0.7166666666666667,afternoon,2,NA,Paper,00:07:30,00:08:13
16-Apr-2025,10172,10226,Qeh,GL 16,12:35:08,16:36:12,10172_10226_3,Indirect Care,Discharge Planning,12:43:21,12:43:36,00:00:15,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10172_10226_4,00:00:15,TRUE,Physician,241.06666666666666,00:04:01.066667,0.25,afternoon,3,NA,Paper,00:08:13,00:08:28
16-Apr-2025,10172,10226,Qeh,GL 16,12:35:08,16:36:12,10172_10226_4,Professional Communication,0,12:43:36,12:44:20,00:00:44,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,"Wants to know the consultant on for medicine 
",10172_10226_5,00:00:44,TRUE,Physician,241.06666666666666,00:04:01.066667,0.7333333333333333,afternoon,4,Doctor,NA,00:08:28,00:09:12
16-Apr-2025,10172,10226,Qeh,GL 16,12:35:08,16:36:12,10172_10226_5,Indirect Care,Discharge Planning,12:44:20,12:44:44,00:00:24,0,0,0,0,0,0,0,0,1,1,0,0,0,Screening/Triage Area,0,10172_10226_6,00:00:24,TRUE,Physician,241.06666666666666,00:04:01.066667,0.4,afternoon,5,NA,Paper,00:09:12,00:09:36
16-Apr-2025,10172,10226,Qeh,GL 16,12:35:08,16:36:12,10172_10226_6,Other,Any Other Activity,12:44:44,12:45:14,00:00:30,0,0,0,0,0,0,0,0,1,0,0,0,1,Doctor/Nurse WorkStation,Attempts to call the operator,10172_10226_7,00:00:30,TRUE,Physician,241.06666666666666,00:04:01.066667,0.5,afternoon,6,NA,Phone,00:09:36,00:10:06
16-Apr-2025,10172,10226,Qeh,GL 16,12:35:08,16:36:12,10172_10226_7,Professional Communication,0,12:45:14,12:45:49,00:00:35,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,No operator there for AED,10172_10226_8,00:00:35,TRUE,Physician,241.06666666666666,00:04:01.066667,0.5833333333333334,afternoon,7,Doctor,NA,00:10:06,00:10:41
16-Apr-2025,10172,10226,Qeh,GL 16,12:35:08,16:36:12,10172_10226_8,Professional Communication,0,12:45:49,12:46:42,00:00:53,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,Asked again who is the consultant on for medicine,10172_10226_9,00:00:53,TRUE,Physician,241.06666666666666,00:04:01.066667,0.8833333333333333,afternoon,8,Doctor,NA,00:10:41,00:11:34
16-Apr-2025,10172,10226,Qeh,GL 16,12:35:08,16:36:12,10172_10226_9,Professional Communication,0,12:46:42,12:47:26,00:00:44,0,0,0,0,0,0,0,1,0,0,0,0,1,Doctor/Nurse WorkStation,Operator communicates team on call for medicine,10172_10226_10,00:00:44,TRUE,Physician,241.06666666666666,00:04:01.066667,0.7333333333333333,afternoon,9,Other,Phone,00:11:34,00:12:18
