session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,What (DR-NURSE v2),What (DR-NURSE v2) (subcategories),start time,end time,elapsed time,total time,[With Whom] Doctor,[With Whom] Nurse,[With Whom] Clerk,[With Whom] Patient Relation Reps,[With Whom] Patient,[With Whom] Relative,[With Whom] Allied Health Professional,[With Whom] Student,[With Whom] Other,[With Whom] No one,[How] Paper Based Record,[How] Desktop Computer,[How] Mobile Computer,[How] Phone,Where,Comments,ended by,multi with,num of multitask fragments,total overlapping time,is interrupting task?,interrupted by,num of interrupts,int task id 1,int start 1,int end 1,active 1,active 2,inactive 1,is session complete?
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_7,Direct Care,Medical History,09:43:57,09:48:02,00:04:05,00:04:05,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Doctor/Nurse WorkStation,Personal and family medical history. ,10154_10395_8,"",0,00:00:00,false,"",0,"","","",00:04:05,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_8,Documentation,Clinical,09:48:02,09:54:46,00:06:44,00:06:44,0,0,0,0,1,0,0,0,0,0,1,1,0,0,Doctor/Nurse WorkStation,Problems updating patient information in the system. ,10154_10395_9,"",0,00:00:00,false,"",0,"","","",00:06:44,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_9,Direct Care,Patient Communication,09:54:46,09:57:09,00:02:23,00:02:23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10395_10,"",0,00:00:00,false,"",0,"","","",00:02:23,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_10,Indirect Care,"Request Tests (Lab, Img, etc)",09:57:09,09:58:30,00:01:21,00:01:21,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,0,10154_10395_11,"",0,00:00:00,false,"",0,"","","",00:01:21,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_11,Direct Care,Patient Communication,09:58:30,09:59:19,00:00:49,00:00:49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10395_12,"",0,00:00:00,false,"",0,"","","",00:00:49,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_12,Indirect Care,"Request Tests (Lab, Img, etc)",09:59:19,10:00:11,00:00:52,00:00:52,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,0,10154_10395_13,"",0,00:00:00,false,"",0,"","","",00:00:52,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_13,Direct Care,Patient Communication,10:00:11,10:00:39,00:00:28,00:00:28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10395_14,"",0,00:00:00,false,"",0,"","","",00:00:28,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_14,Direct Care,Patient Communication,10:00:39,10:06:19,00:05:40,00:05:40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,"Documentation personal information ( e.g living condition , employment) 
Medical guidance / advice ",10154_10395_15,"",0,00:00:00,false,"",0,"","","",00:05:40,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_15,Inter-Professional Communication,0,10:06:19,10:07:19,00:01:00,00:01:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10395_16,"",0,00:00:00,false,"",0,"","","",00:01:00,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_16,Inter-Professional Communication,0,10:07:19,10:08:14,00:00:55,00:00:55,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Doctor/Nurse WorkStation,0,10154_10395_17,"",0,00:00:00,false,"",0,"","","",00:00:55,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_17,Direct Care,Patient Communication,10:08:14,10:09:02,00:00:48,00:00:48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10395_18,"",0,00:00:00,false,"",0,"","","",00:00:48,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_18,Documentation,Other,10:09:02,10:10:17,00:01:15,00:01:15,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,0,10154_10395_19,"",0,00:00:00,false,"",0,"","","",00:01:15,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_19,Direct Care,Patient Communication,10:10:17,10:12:42,00:02:25,00:02:25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,0,10154_10395_20,"",0,00:00:00,false,"",0,"","","",00:02:25,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_20,Documentation,Clinical,10:12:42,10:21:59,00:09:17,00:09:17,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,"Healthcare works have to Duplicate forms for maternity services (antenatal clinic) , since there is no digital form in the system. One copy for the clinic and one for the patient. ",10154_10395_21,"",0,00:00:00,false,"",0,"","","",00:09:17,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_21,Inter-Professional Communication,0,10:21:59,10:23:07,00:01:08,00:01:08,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Doctor/Nurse WorkStation,0,10154_10395_22,"",0,00:00:00,false,"",0,"","","",00:01:08,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_22,Direct Care,Other Direct Care,10:23:07,10:24:15,00:01:08,00:01:08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10395_23,"",0,00:00:00,false,"",0,"","","",00:01:08,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_23,Documentation,Clinical,10:24:15,10:25:50,00:01:35,00:01:35,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,0,10154_10395_24,"",0,00:00:00,false,"",0,"","","",00:01:35,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_24,Direct Care,Other Direct Care,10:25:50,10:27:17,00:01:27,00:01:27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Other,0,10154_10395_25,"",0,00:00:00,false,"",0,"","","",00:01:27,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_25,Documentation,Clinical,10:27:17,10:30:51,00:03:34,00:03:34,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,Different books to document various clinical aspects  ( tests etc..) ,10154_10395_26,"",0,00:00:00,false,"",0,"","","",00:03:34,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_26,Documentation,Clinical,10:30:51,10:34:37,00:03:46,00:03:46,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Doctor/Nurse WorkStation,0,10154_10395_27,"",0,00:00:00,false,"",0,"","","",00:03:46,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_27,Indirect Care,Other Indirect Care,10:34:37,10:35:09,00:00:32,00:00:32,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Corridors,0,10154_10395_28,"",0,00:00:00,false,"",0,"","","",00:00:32,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_28,Documentation,Clinical,10:35:09,10:46:00,00:10:51,00:10:51,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Doctor/Nurse WorkStation,Nurse “ QEH linking systems with polyclinics will help with tracking and continuing patient notes. Avoid patients walking with physical notes that can get lost . “ ,10154_10395_29,"",0,00:00:00,false,"",0,"","","",00:10:51,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_29,Inter-Professional Communication,0,10:46:00,10:47:17,00:01:17,00:01:17,1,0,0,0,0,0,0,0,0,0,1,0,0,1,Doctor/Nurse WorkStation,0,10154_10395_30,"",0,00:00:00,false,"",0,"","","",00:01:17,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_30,Direct Care,Patient Communication,10:47:17,10:48:59,00:01:42,00:01:42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10395_31,"",0,00:00:00,false,"",0,"","","",00:01:42,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_31,Documentation,Administrative,10:48:59,10:58:36,00:09:37,00:09:37,0,0,0,0,1,0,0,0,0,0,1,1,0,0,Doctor/Nurse WorkStation,0,10154_10395_32,"",0,00:00:00,false,"",0,"","","",00:09:37,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_32,Direct Care,Physical Exam/Vitals,10:58:36,11:03:23,00:04:47,00:04:47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10395_33,"",0,00:00:00,false,"",0,"","","",00:04:47,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_33,Other,Any Other Activity,11:03:23,11:04:02,00:00:39,00:00:39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Corridors,0,10154_10395_34,"",0,00:00:00,false,"",0,"","","",00:00:39,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_34,Direct Care,Physical Exam/Vitals,11:04:02,11:07:43,00:03:41,00:03:41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10395_35,"",0,00:00:00,false,"",0,"","","",00:03:41,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_35,Indirect Care,Wash Hands,11:07:43,11:07:58,00:00:15,00:00:15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10395_36,"",0,00:00:00,false,"",0,"","","",00:00:15,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_36,Inter-Professional Communication,0,11:07:58,11:08:08,00:00:10,00:00:10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Doctor/Nurse WorkStation,0,10154_10395_37,"",0,00:00:00,false,"",0,"","","",00:00:10,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_37,Other,Any Other Activity,11:08:08,11:09:02,00:00:54,00:00:54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10395_38,"",0,00:00:00,false,"",0,"","","",00:00:54,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_38,Documentation,Clinical,11:09:02,11:09:53,00:00:51,00:00:51,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Doctor/Nurse WorkStation,0,10154_10395_39,"",0,00:00:00,false,"",0,"","","",00:00:51,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_39,Direct Care,Patient Communication,11:09:53,11:10:06,00:00:13,00:00:13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10395_40,"",0,00:00:00,false,"",0,"","","",00:00:13,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_40,Documentation,Clinical,11:10:06,11:13:33,00:03:27,00:03:27,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Doctor/Nurse WorkStation,0,10154_10395_41,"",0,00:00:00,false,"",0,"","","",00:03:27,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_41,Documentation,Clinical,11:13:33,11:16:05,00:02:32,00:02:32,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,0,10154_10395_42,"",0,00:00:00,false,"",0,"","","",00:02:32,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_42,Documentation,Clinical,11:16:05,11:19:50,00:03:45,00:03:45,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Doctor/Nurse WorkStation,"Antenatal clinic results are in the system , sent from different places where tests are done ( Eg QEH, Best dos Santos lab ) . 
Then results are written off from the computer record unto physical patient notes, either in a designated book or on a form /patient note. ",10154_10395_43,"",0,00:00:00,false,"",0,"","","",00:03:45,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_43,Inter-Professional Communication,0,11:19:50,11:23:01,00:03:11,00:03:11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Doctor/Nurse WorkStation,"Referrals are done via the phone , for QEH. 
If results are not in the system they may also call, they lab to check up . 
Different labs have different systems/ apps for checking results . ",10154_10395_44,"",0,00:00:00,false,"",0,"","","",00:03:11,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_44,Other,Any Other Activity,11:23:01,11:23:51,00:00:50,00:00:50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10395_45,"",0,00:00:00,false,"",0,"","","",00:00:50,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_45,Documentation,Clinical,11:23:51,11:29:51,00:06:00,00:06:00,1,0,0,0,1,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,0,10154_10395_46,"",0,00:00:00,false,"",0,"","","",00:06:00,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_46,Documentation,Clinical,11:29:51,11:34:39,00:04:48,00:04:48,1,0,0,0,1,0,0,0,0,0,0,1,0,0,Doctor/Nurse WorkStation,0,10154_10395_47,"",0,00:00:00,false,"",0,"","","",00:04:48,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_47,Other,Any Other Activity,11:34:39,11:36:40,00:02:01,00:02:01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10395_48,"",0,00:00:00,false,"",0,"","","",00:02:01,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_48,Direct Care,Patient Communication,11:36:40,11:39:15,00:02:35,00:02:35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10395_49,"",0,00:00:00,false,"",0,"","","",00:02:35,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_49,Other,Active Waiting,11:39:15,11:57:51,00:18:36,00:18:36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10395_50,"",0,00:00:00,false,"",0,"","","",00:18:36,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_50,Inter-Professional Communication,0,11:57:51,12:00:32,00:02:41,00:02:41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10395_51,"",0,00:00:00,false,"",0,"","","",00:02:41,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_51,Other,Any Other Activity,12:00:32,13:15:15,01:14:43,01:14:43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10395_52,"",0,00:00:00,false,"",0,"","","",01:14:43,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_52,Inter-Professional Communication,0,13:15:15,13:15:23,00:00:08,00:00:08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10395_53,"",0,00:00:00,false,"",0,"","","",00:00:08,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_53,Other,Active Waiting,13:15:23,13:17:14,00:01:51,00:01:51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10395_54,"",0,00:00:00,false,"",0,"","","",00:01:51,"","",TRUE
19-Jun-2025,10154,10395,Branford Taitt Polyclinic,AT2 (polyclinic) ,09:20:33,13:18:07,10154_10395_54,Documentation,Other,13:17:14,13:18:07,00:00:53,00:00:53,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Doctor/Nurse WorkStation,0,user,"",0,00:00:00,false,"",0,"","","",00:00:53,"","",TRUE
20-Jun-2025,10152,10398,Edgar Cochrane polclunic,TL20,10:24:07,10:30:12,10152_10398_1,Direct Care,Medical History,10:24:07,10:25:21,00:01:14,00:01:14,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Consultation Room,0,10152_10398_2,"",0,00:00:00,false,"",0,"","","",00:01:14,"","",TRUE
20-Jun-2025,10152,10398,Edgar Cochrane polclunic,TL20,10:24:07,10:30:12,10152_10398_2,Direct Care,Physical Exam/Vitals,10:25:21,10:26:13,00:00:52,00:00:52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Treatment Room,0,10152_10398_3,"",0,00:00:00,false,"",0,"","","",00:00:52,"","",TRUE
20-Jun-2025,10152,10398,Edgar Cochrane polclunic,TL20,10:24:07,10:30:12,10152_10398_3,Social-Personal Activities,0,10:26:13,10:30:12,00:03:59,00:03:59,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Screening/Triage Area,0,user,"",0,00:00:00,false,"",0,"","","",00:03:59,"","",TRUE
24-Jun-2025,10175,10393,Randall Phillips,Vv32,09:29:19,13:33:05,10175_10393_1,Other,Active Waiting,09:29:19,09:31:14,00:01:55,00:01:55,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Doctor/Nurse WorkStation,Choosing next patient to be seen,10175_10393_2,"",0,00:00:00,false,"",0,"","","",00:01:55,"","",TRUE
24-Jun-2025,10175,10393,Randall Phillips,Vv32,09:29:19,13:33:05,10175_10393_2,Direct Care,Medical History,09:31:14,09:32:39,00:01:25,00:01:25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Doctor/Nurse WorkStation,0,10175_10393_3,"",0,00:00:00,false,"",0,"","","",00:01:25,"","",TRUE
24-Jun-2025,10175,10393,Randall Phillips,Vv32,09:29:19,13:33:05,10175_10393_3,Direct Care,Physical Exam/Vitals,09:32:39,09:33:28,00:00:49,00:00:49,0,1,0,0,1,1,0,0,0,0,0,1,0,0,Doctor/Nurse WorkStation,0,10175_10393_4,"",0,00:00:00,false,"",0,"","","",00:00:49,"","",TRUE
24-Jun-2025,10175,10393,Randall Phillips,Vv32,09:29:19,13:33:05,10175_10393_4,Other,Active Waiting,09:33:28,09:36:12,00:02:44,00:02:44,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Doctor/Nurse WorkStation,Typing patient history,10175_10393_5,"",0,00:00:00,false,"",0,"","","",00:02:44,"","",TRUE
24-Jun-2025,10175,10393,Randall Phillips,Vv32,09:29:19,13:33:05,10175_10393_5,Other,Any Other Activity,09:36:12,09:37:16,00:01:04,00:01:04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,Calling in next patient ,10175_10393_6,"",0,00:00:00,false,"",0,"","","",00:01:04,"","",TRUE
24-Jun-2025,10175,10393,Randall Phillips,Vv32,09:29:19,13:33:05,10175_10393_6,Direct Care,Physical Exam/Vitals,09:37:16,09:40:25,00:03:09,00:03:09,0,1,0,0,1,0,0,0,0,0,0,1,0,0,Doctor/Nurse WorkStation,Two nurses are working together. 1 nurse is taking history while the other is taking vitals and entering results in computer.,10175_10393_7,"",0,00:00:00,false,"",0,"","","",00:03:09,"","",TRUE
24-Jun-2025,10175,10393,Randall Phillips,Vv32,09:29:19,13:33:05,10175_10393_7,Other,Active Waiting,09:40:25,09:41:59,00:01:34,00:01:34,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Doctor/Nurse WorkStation,Finishing typing patient information ,10175_10393_8,"",0,00:00:00,false,"",0,"","","",00:01:34,"","",TRUE
24-Jun-2025,10175,10393,Randall Phillips,Vv32,09:29:19,13:33:05,10175_10393_8,Inter-Professional Communication,0,09:41:59,09:42:19,00:00:20,00:00:20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10175_10393_9,"",0,00:00:00,false,"",0,"","","",00:00:20,"","",TRUE
24-Jun-2025,10175,10393,Randall Phillips,Vv32,09:29:19,13:33:05,10175_10393_9,Inter-Professional Communication,0,09:42:19,09:43:19,00:01:00,00:01:00,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Doctor/Nurse WorkStation,Nurse asked other nurse to call in the next patient ,10175_10393_10,"",0,00:00:00,false,"",0,"","","",00:01:00,"","",TRUE
24-Jun-2025,10175,10393,Randall Phillips,Vv32,09:29:19,13:33:05,10175_10393_10,Other,Active Waiting,09:43:19,09:43:36,00:00:17,00:00:17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,0,10175_10393_11,"",0,00:00:00,false,"",0,"","","",00:00:17,"","",TRUE
24-Jun-2025,10175,10393,Randall Phillips,Vv32,09:29:19,13:33:05,10175_10393_11,Direct Care,Patient Communication,09:43:36,09:44:30,00:00:54,00:00:54,0,1,0,0,1,0,0,0,0,0,0,1,0,0,Doctor/Nurse WorkStation,0,10175_10393_12,"",0,00:00:00,false,"",0,"","","",00:00:54,"","",TRUE
24-Jun-2025,10175,10393,Randall Phillips,Vv32,09:29:19,13:33:05,10175_10393_12,Direct Care,Medical History,09:44:30,09:49:06,00:04:36,00:04:36,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Doctor/Nurse WorkStation,Typing patient history,10175_10393_13,"",0,00:00:00,false,"",0,"","","",00:04:36,"","",TRUE
24-Jun-2025,10175,10393,Randall Phillips,Vv32,09:29:19,13:33:05,10175_10393_13,Direct Care,Other Direct Care,09:49:06,09:50:48,00:01:42,00:01:42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,Testing patient’s urine,10175_10393_14,"",0,00:00:00,false,"",0,"","","",00:01:42,"","",TRUE
24-Jun-2025,10175,10393,Randall Phillips,Vv32,09:29:19,13:33:05,10175_10393_14,Inter-Professional Communication,0,09:50:48,09:51:10,00:00:22,00:00:22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10175_10393_15,"",0,00:00:00,false,"",0,"","","",00:00:22,"","",TRUE
24-Jun-2025,10175,10393,Randall Phillips,Vv32,09:29:19,13:33:05,10175_10393_15,Indirect Care,Check Test Results,09:51:10,09:51:32,00:00:22,00:00:22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10175_10393_16,"",0,00:00:00,false,"",0,"","","",00:00:22,"","",TRUE
24-Jun-2025,10175,10393,Randall Phillips,Vv32,09:29:19,13:33:05,10175_10393_16,Direct Care,Patient Communication,09:51:32,09:52:02,00:00:30,00:00:30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10175_10393_17,"",0,00:00:00,false,"",0,"","","",00:00:30,"","",TRUE
24-Jun-2025,10175,10393,Randall Phillips,Vv32,09:29:19,13:33:05,10175_10393_17,Direct Care,Physical Exam/Vitals,09:52:02,09:53:06,00:01:04,00:01:04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10175_10393_18,"",0,00:00:00,false,"",0,"","","",00:01:04,"","",TRUE
24-Jun-2025,10175,10393,Randall Phillips,Vv32,09:29:19,13:33:05,10175_10393_18,Inter-Professional Communication,0,09:53:06,09:54:28,00:01:22,00:01:22,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10175_10393_19,"",0,00:00:00,false,"",0,"","","",00:01:22,"","",TRUE
24-Jun-2025,10175,10393,Randall Phillips,Vv32,09:29:19,13:33:05,10175_10393_19,Other,Any Other Activity,09:54:28,09:55:27,00:00:59,00:00:59,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Doctor/Nurse WorkStation,Typing patient information ,10175_10393_20,"",0,00:00:00,false,"",0,"","","",00:00:59,"","",TRUE
24-Jun-2025,10175,10393,Randall Phillips,Vv32,09:29:19,13:33:05,10175_10393_20,Other,Active Waiting,09:55:27,09:57:08,00:01:41,00:01:41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,0,10175_10393_21,"",0,00:00:00,false,"",0,"","","",00:01:41,"","",TRUE
24-Jun-2025,10175,10393,Randall Phillips,Vv32,09:29:19,13:33:05,10175_10393_21,Direct Care,Patient Communication,09:57:08,09:58:37,00:01:29,00:01:29,0,1,0,0,1,0,0,0,0,0,0,1,0,0,Doctor/Nurse WorkStation,0,10175_10393_22,"",0,00:00:00,false,"",0,"","","",00:01:29,"","",TRUE
24-Jun-2025,10175,10393,Randall Phillips,Vv32,09:29:19,13:33:05,10175_10393_22,Direct Care,Physical Exam/Vitals,09:58:37,10:02:05,00:03:28,00:03:28,0,1,0,0,1,0,0,0,0,0,0,1,0,0,Doctor/Nurse WorkStation,0,10175_10393_23,"",0,00:00:00,false,"",0,"","","",00:03:28,"","",TRUE
