session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,What (RECORD CLERK),What (RECORD CLERK) (subcategories),start time,end time,elapsed time,total time,[With Whom] Doctor,[With Whom] Nurse,[With Whom] Patient,[With Whom] Relative,[With Whom] Allied Health Professional,[With Whom] Other,[With Whom] No One,[How] Paper Based Record,[How] Desktop Computer,[How] Mobile Computer,[How] Phone,Where,Comments,ended by,multi with,num of multitask fragments,total overlapping time,is interrupting task?,interrupted by,num of interrupts,active 1,is session complete?
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_120,Inter Profesional Communication,0,09:49:10,09:49:42,00:00:32,00:00:32,0,1,0,0,0,0,0,0,0,0,0,Hallway,0,10154_10198_121,"",0,00:00:00,false,"",0,00:00:32,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_121,Social-Personal Activities,0,09:49:42,09:50:22,00:00:40,00:00:40,1,0,0,0,1,0,0,0,0,0,0,Hallway,0,10154_10198_122,"",0,00:00:00,false,"",0,00:00:40,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_122,Patient Communication,0,09:50:22,09:51:59,00:01:37,00:01:37,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10198_123,"",0,00:00:00,false,"",0,00:01:37,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_123,Inter Profesional Communication,0,09:51:59,09:52:14,00:00:15,00:00:15,0,0,0,0,0,1,0,0,0,0,0,Reception Desk,0,10154_10198_124,"",0,00:00:00,false,"",0,00:00:15,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_124,Other,0,09:52:14,09:52:41,00:00:27,00:00:27,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing ,10154_10198_125,"",0,00:00:00,false,"",0,00:00:27,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_125,Patient Communication,0,09:52:41,09:53:03,00:00:22,00:00:22,0,0,1,0,0,0,0,1,0,0,0,Reception Desk,0,10154_10198_126,"",0,00:00:00,false,"",0,00:00:22,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_126,Patient Communication,0,09:53:03,09:54:44,00:01:41,00:01:41,0,0,0,1,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_127,"",0,00:00:00,false,"",0,00:01:41,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_127,Social-Personal Activities,0,09:54:44,09:57:41,00:02:57,00:02:57,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Reading consent form.,10154_10198_128,"",0,00:00:00,false,"",0,00:02:57,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_128,Other,0,09:57:41,09:59:44,00:02:03,00:02:03,0,0,0,0,0,0,1,0,0,0,0,Other,"Where - Medical records 
 What - Retrieving patient notes ",10154_10198_129,"",0,00:00:00,false,"",0,00:02:03,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_129,Inter Profesional Communication,0,09:59:44,10:00:36,00:00:52,00:00:52,1,0,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_130,"",0,00:00:00,false,"",0,00:00:52,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_130,Register Patient,0,10:00:36,10:02:57,00:02:21,00:02:21,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,MedData ,10154_10198_131,"",0,00:00:00,false,"",0,00:02:21,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_131,Inter Profesional Communication,0,10:02:57,10:03:15,00:00:18,00:00:18,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_132,"",0,00:00:00,false,"",0,00:00:18,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_132,Patient Communication,0,10:03:15,10:04:30,00:01:15,00:01:15,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,Check clipboard ,10154_10198_133,"",0,00:00:00,false,"",0,00:01:15,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_133,Inter Profesional Communication,0,10:04:30,10:04:44,00:00:14,00:00:14,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_134,"",0,00:00:00,false,"",0,00:00:14,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_134,Register Patient,0,10:04:44,10:05:29,00:00:45,00:00:45,0,0,1,0,0,0,0,1,1,0,0,Reception Desk,MedData ,10154_10198_135,"",0,00:00:00,false,"",0,00:00:45,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_135,Social-Personal Activities,0,10:05:29,10:06:27,00:00:58,00:00:58,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_136,"",0,00:00:00,false,"",0,00:00:58,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_136,Register Patient,0,10:06:27,10:08:32,00:02:05,00:02:05,0,0,1,0,0,0,0,1,1,0,0,Reception Desk,0,10154_10198_137,"",0,00:00:00,false,"",0,00:02:05,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_137,Register Patient,0,10:08:32,10:11:44,00:03:12,00:03:12,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,Badge printing,10154_10198_138,"",0,00:00:00,false,"",0,00:03:12,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_138,Other,0,10:11:44,10:11:59,00:00:15,00:00:15,0,0,0,0,0,0,1,0,0,0,0,Waiting Area,Check clipboard ,10154_10198_139,"",0,00:00:00,false,"",0,00:00:15,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_139,Patient Communication,0,10:11:59,10:13:04,00:01:05,00:01:05,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10198_140,"",0,00:00:00,false,"",0,00:01:05,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_140,Inter Profesional Communication,0,10:13:04,10:13:16,00:00:12,00:00:12,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_141,"",0,00:00:00,false,"",0,00:00:12,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_141,Register Patient,0,10:13:16,10:15:26,00:02:10,00:02:10,0,0,1,1,0,0,0,1,1,0,0,Reception Desk,0,10154_10198_142,"",0,00:00:00,false,"",0,00:02:10,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_142,Inter Profesional Communication,0,10:15:26,10:15:46,00:00:20,00:00:20,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_143,"",0,00:00:00,false,"",0,00:00:20,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_143,Register Patient,0,10:15:46,10:17:52,00:02:06,00:02:06,0,0,1,1,0,0,0,1,1,0,0,Reception Desk,0,10154_10198_144,"",0,00:00:00,false,"",0,00:02:06,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_144,Inter Profesional Communication,0,10:17:52,10:18:24,00:00:32,00:00:32,0,0,0,0,0,1,0,0,0,1,0,Reception Desk,0,10154_10198_145,"",0,00:00:00,false,"",0,00:00:32,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_145,Register Patient,0,10:18:24,10:21:24,00:03:00,00:03:00,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,0,10154_10198_146,"",0,00:00:00,false,"",0,00:03:00,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_146,Other,0,10:21:24,10:22:32,00:01:08,00:01:08,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing ,10154_10198_147,"",0,00:00:00,false,"",0,00:01:08,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_147,Register Patient,0,10:22:32,10:24:53,00:02:21,00:02:21,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,0,10154_10198_148,"",0,00:00:00,false,"",0,00:02:21,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_148,Other,0,10:24:53,10:26:05,00:01:12,00:01:12,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Checking emails ,10154_10198_149,"",0,00:00:00,false,"",0,00:01:12,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_149,Register Patient,0,10:26:05,10:28:25,00:02:20,00:02:20,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,0,10154_10198_150,"",0,00:00:00,false,"",0,00:02:20,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_150,Other,0,10:28:25,10:30:54,00:02:29,00:02:29,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,What- Admission documentation ,10154_10198_151,"",0,00:00:00,false,"",0,00:02:29,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_151,Inter Profesional Communication,0,10:30:54,10:31:31,00:00:37,00:00:37,1,0,0,0,0,1,0,0,0,0,0,Reception Desk,0,10154_10198_152,"",0,00:00:00,false,"",0,00:00:37,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_152,Social-Personal Activities,0,10:31:31,10:34:12,00:02:41,00:02:41,0,0,0,0,0,1,0,0,0,0,0,Other,Where - outside ,10154_10198_153,"",0,00:00:00,false,"",0,00:02:41,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_153,Register Patient,0,10:34:12,10:36:47,00:02:35,00:02:35,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,Check and update patient notes,10154_10198_154,"",0,00:00:00,false,"",0,00:02:35,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_154,Inter Profesional Communication,0,10:36:47,10:38:18,00:01:31,00:01:31,0,0,0,0,0,1,0,0,1,1,0,Reception Desk,0,10154_10198_155,"",0,00:00:00,false,"",0,00:01:31,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_155,Register Patient,0,10:38:18,10:39:51,00:01:33,00:01:33,0,0,0,0,0,1,0,0,1,1,0,Reception Desk,0,10154_10198_156,"",0,00:00:00,false,"",0,00:01:33,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_156,Other,0,10:39:51,10:40:58,00:01:07,00:01:07,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing ,10154_10198_157,"",0,00:00:00,false,"",0,00:01:07,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_157,Inter Profesional Communication,0,10:40:58,10:41:36,00:00:38,00:00:38,0,0,0,0,0,1,0,0,0,1,0,Reception Desk,0,10154_10198_158,"",0,00:00:00,false,"",0,00:00:38,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_158,Register Patient,0,10:41:36,10:43:59,00:02:23,00:02:23,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,0,10154_10198_159,"",0,00:00:00,false,"",0,00:02:23,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_159,Inter Profesional Communication,0,10:43:59,10:44:09,00:00:10,00:00:10,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_160,"",0,00:00:00,false,"",0,00:00:10,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_160,Register Patient,0,10:44:09,10:47:58,00:03:49,00:03:49,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,0,10154_10198_161,"",0,00:00:00,false,"",0,00:03:49,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_161,Other,0,10:47:58,10:49:03,00:01:05,00:01:05,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,Admission book ,10154_10198_162,"",0,00:00:00,false,"",0,00:01:05,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_162,Inter Profesional Communication,0,10:49:03,10:49:32,00:00:29,00:00:29,0,0,0,0,0,1,0,0,0,0,0,Other,Medical records ,10154_10198_163,"",0,00:00:00,false,"",0,00:00:29,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_163,Patient Communication,0,10:49:32,10:50:59,00:01:27,00:01:27,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10198_164,"",0,00:00:00,false,"",0,00:01:27,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_164,In Transit,0,10:50:59,10:52:36,00:01:37,00:01:37,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10198_165,"",0,00:00:00,false,"",0,00:01:37,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_165,Register Patient,0,10:52:36,10:53:58,00:01:22,00:01:22,0,0,1,0,0,0,0,1,1,0,0,Reception Desk,0,10154_10198_166,"",0,00:00:00,false,"",0,00:01:22,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_166,Inter Profesional Communication,0,10:53:58,10:54:16,00:00:18,00:00:18,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_167,"",0,00:00:00,false,"",0,00:00:18,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_167,No Observation,Observer Pause,10:54:16,10:59:46,00:05:30,00:05:30,0,0,0,0,0,0,1,0,0,0,0,Other,0,10154_10198_168,"",0,00:00:00,false,"",0,00:05:30,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_168,Inter Profesional Communication,0,10:59:46,11:00:10,00:00:24,00:00:24,0,0,0,0,0,1,0,0,0,0,0,Reception Desk,0,10154_10198_169,"",0,00:00:00,false,"",0,00:00:24,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_169,Inter Profesional Communication,0,11:00:10,11:00:39,00:00:29,00:00:29,1,0,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_170,"",0,00:00:00,false,"",0,00:00:29,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_170,Other,0,11:00:39,11:01:57,00:01:18,00:01:18,1,0,0,0,0,0,0,1,1,0,0,Reception Desk,"Documentation- Patient admission (emergency)
MedData ",10154_10198_171,"",0,00:00:00,false,"",0,00:01:18,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_171,Inter Profesional Communication,0,11:01:57,11:02:06,00:00:09,00:00:09,1,0,0,0,0,0,0,1,0,0,0,Reception Desk,0,10154_10198_172,"",0,00:00:00,false,"",0,00:00:09,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_172,Register Patient,0,11:02:06,11:05:05,00:02:59,00:02:59,1,0,0,0,0,0,0,1,1,0,0,Reception Desk,"Documentation- Patient admission (emergency)
MedData ",10154_10198_173,"",0,00:00:00,false,"",0,00:02:59,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_173,Inter Profesional Communication,0,11:05:05,11:05:17,00:00:12,00:00:12,1,0,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_174,"",0,00:00:00,false,"",0,00:00:12,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_174,Register Patient,0,11:05:17,11:06:41,00:01:24,00:01:24,0,1,0,0,0,0,0,1,1,0,0,Reception Desk,0,10154_10198_175,"",0,00:00:00,false,"",0,00:01:24,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_175,Other,0,11:06:41,11:08:02,00:01:21,00:01:21,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,Admission documentation ,10154_10198_176,"",0,00:00:00,false,"",0,00:01:21,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_176,Register Patient,0,11:08:02,11:08:50,00:00:48,00:00:48,0,0,1,0,0,0,0,1,1,0,0,Reception Desk,0,10154_10198_177,"",0,00:00:00,false,"",0,00:00:48,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_177,Other,0,11:08:50,11:09:05,00:00:15,00:00:15,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,Admission book ,10154_10198_178,"",0,00:00:00,false,"",0,00:00:15,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_178,Register Patient,0,11:09:05,11:11:30,00:02:25,00:02:25,0,0,1,0,0,0,0,1,1,0,0,Reception Desk,MedData ,10154_10198_179,"",0,00:00:00,false,"",0,00:02:25,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_179,Patient Communication,0,11:11:30,11:11:51,00:00:21,00:00:21,0,0,1,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_180,"",0,00:00:00,false,"",0,00:00:21,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_180,Inter Profesional Communication,0,11:11:51,11:11:57,00:00:06,00:00:06,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_181,"",0,00:00:00,false,"",0,00:00:06,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_181,Register Patient,0,11:11:57,11:18:51,00:06:54,00:06:54,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,MedData ,10154_10198_182,"",0,00:00:00,false,"",0,00:06:54,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_182,In Transit,0,11:18:51,11:19:15,00:00:24,00:00:24,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10198_183,"",0,00:00:00,false,"",0,00:00:24,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_183,Social-Personal Activities,0,11:19:15,11:20:15,00:01:00,00:01:00,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10198_184,"",0,00:00:00,false,"",0,00:01:00,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_184,Register Patient,0,11:20:15,11:22:21,00:02:06,00:02:06,0,0,1,1,0,0,0,1,0,0,0,Reception Desk,0,10154_10198_185,"",0,00:00:00,false,"",0,00:02:06,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_185,Register Patient,0,11:22:21,11:22:49,00:00:28,00:00:28,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,0,10154_10198_186,"",0,00:00:00,false,"",0,00:00:28,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_186,Other,0,11:22:49,11:24:10,00:01:21,00:01:21,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing ,10154_10198_187,"",0,00:00:00,false,"",0,00:01:21,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_187,Inter Profesional Communication,0,11:24:10,11:24:19,00:00:09,00:00:09,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_188,"",0,00:00:00,false,"",0,00:00:09,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_188,Other,0,11:24:19,11:24:49,00:00:30,00:00:30,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing ,10154_10198_189,"",0,00:00:00,false,"",0,00:00:30,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_189,Register Patient,0,11:24:49,11:27:23,00:02:34,00:02:34,0,0,1,1,0,0,0,1,0,0,0,Reception Desk,0,10154_10198_190,"",0,00:00:00,false,"",0,00:02:34,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_190,Patient Communication,0,11:27:23,11:28:30,00:01:07,00:01:07,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10198_191,"",0,00:00:00,false,"",0,00:01:07,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_191,Register Patient,0,11:28:30,11:29:33,00:01:03,00:01:03,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,0,10154_10198_192,"",0,00:00:00,false,"",0,00:01:03,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_192,Inter Profesional Communication,0,11:29:33,11:30:10,00:00:37,00:00:37,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_193,"",0,00:00:00,false,"",0,00:00:37,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_193,Register Patient,0,11:30:10,11:31:35,00:01:25,00:01:25,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,0,10154_10198_194,"",0,00:00:00,false,"",0,00:01:25,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_194,Other,0,11:31:35,11:35:36,00:04:01,00:04:01,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing ,10154_10198_195,"",0,00:00:00,false,"",0,00:04:01,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_195,Register Patient,0,11:35:36,11:38:47,00:03:11,00:03:11,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,0,10154_10198_196,"",0,00:00:00,false,"",0,00:03:11,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_196,Register Patient,0,11:38:47,11:39:20,00:00:33,00:00:33,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,0,10154_10198_197,"",0,00:00:00,false,"",0,00:00:33,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_197,Inter Profesional Communication,0,11:39:20,11:39:49,00:00:29,00:00:29,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_198,"",0,00:00:00,false,"",0,00:00:29,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_198,Register Patient,0,11:39:49,11:41:40,00:01:51,00:01:51,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,0,10154_10198_199,"",0,00:00:00,false,"",0,00:01:51,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_199,Patient Communication,0,11:41:40,11:42:24,00:00:44,00:00:44,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,Check clipboard ,10154_10198_200,"",0,00:00:00,false,"",0,00:00:44,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_200,Register Patient,0,11:42:24,11:42:57,00:00:33,00:00:33,0,0,1,1,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_201,"",0,00:00:00,false,"",0,00:00:33,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_201,Other,0,11:42:57,11:43:24,00:00:27,00:00:27,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing ,10154_10198_202,"",0,00:00:00,false,"",0,00:00:27,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_202,Register Patient,0,11:43:24,11:46:02,00:02:38,00:02:38,0,0,1,1,0,0,0,1,1,0,0,Reception Desk,MedData ,10154_10198_203,"",0,00:00:00,false,"",0,00:02:38,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_203,Inter Profesional Communication,0,11:46:02,11:46:33,00:00:31,00:00:31,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_204,"",0,00:00:00,false,"",0,00:00:31,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_204,Inter Profesional Communication,0,11:46:33,11:47:19,00:00:46,00:00:46,1,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_205,"",0,00:00:00,false,"",0,00:00:46,TRUE
03-Apr-2025,10154,10198,QEH ,AT6 ,07:44:24,11:48:43,10154_10198_205,Other,0,11:47:19,11:48:43,00:01:24,00:01:24,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing ,user,"",0,00:00:00,false,"",0,00:01:24,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_1,Patient Communication,0,07:53:09,07:53:28,00:00:19,00:00:19,0,1,1,0,0,0,0,0,0,0,0,Triage Area,0,10154_10208_2,"",0,00:00:00,false,"",0,00:00:19,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_2,Other,0,07:53:28,07:55:35,00:02:07,00:02:07,0,0,0,0,0,1,0,0,0,0,0,Other,Medical records,10154_10208_3,"",0,00:00:00,false,"",0,00:02:07,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_3,Other,0,07:55:35,07:56:05,00:00:30,00:00:30,0,0,0,0,0,0,1,0,0,0,0,Waiting Area,0,10154_10208_4,"",0,00:00:00,false,"",0,00:00:30,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_4,Inter Profesional Communication,0,07:56:05,07:57:21,00:01:16,00:01:16,0,1,0,0,0,0,0,0,0,0,0,Triage Area,0,10154_10208_5,"",0,00:00:00,false,"",0,00:01:16,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_5,Activer Waiting,0,07:57:21,08:01:48,00:04:27,00:04:27,0,0,0,0,0,0,1,0,0,1,0,Reception Desk,0,10154_10208_6,"",0,00:00:00,false,"",0,00:04:27,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_6,Patient Communication,0,08:01:48,08:02:01,00:00:13,00:00:13,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10208_7,"",0,00:00:00,false,"",0,00:00:13,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_7,In Transit,0,08:02:01,08:03:14,00:01:13,00:01:13,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10208_8,"",0,00:00:00,false,"",0,00:01:13,TRUE
