session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,What,Subcategories,start time,end time,total time,[With Whom] Doctor,[With Whom] Nurse,[With Whom] Patient,[With Whom] Relative,[With Whom] Allied Health Professional,[With Whom] Other,[With Whom] No One,[How] Paper Based Record,[How] Desktop Computer,[How] Mobile Computer,[How] Phone,Where,Comments,ended by,active 1,is session complete?,health_professional_desc,total_session,total_activity,time_slot,task_order,with_whom,how,start_normalized_hms,end_normalized_hms
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_83,In Transit,0,09:22:41,09:23:15,00:00:34,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10198_84,00:00:34,TRUE,Clerk,244.31666666666666,0.5666666666666667,morning,83,NA,NA,01:38:17,01:38:51
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_84,Inter Profesional Communication,0,09:23:15,09:25:40,00:02:25,1,0,0,0,0,0,0,0,0,0,0,Nurse Station,0,10154_10198_85,00:02:25,TRUE,Clerk,244.31666666666666,2.4166666666666665,morning,84,Doctor,NA,01:38:51,01:41:16
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_85,Inter Profesional Communication,0,09:25:40,09:26:48,00:01:08,0,1,0,0,0,0,0,0,0,0,0,Hallway,0,10154_10198_86,00:01:08,TRUE,Clerk,244.31666666666666,1.1333333333333333,morning,85,Nurse,NA,01:41:16,01:42:24
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_86,Patient Communication,0,09:26:48,09:27:13,00:00:25,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10198_87,00:00:25,TRUE,Clerk,244.31666666666666,0.4166666666666667,morning,86,Patient,NA,01:42:24,01:42:49
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_87,Inter Profesional Communication,0,09:27:13,09:28:28,00:01:15,0,0,0,0,0,1,0,0,0,0,0,Reception Desk,0,10154_10198_88,00:01:15,TRUE,Clerk,244.31666666666666,1.25,morning,87,Other,NA,01:42:49,01:44:04
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_88,Patient Communication,0,09:28:28,09:29:11,00:00:43,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10198_89,00:00:43,TRUE,Clerk,244.31666666666666,0.7166666666666667,morning,88,Patient,NA,01:44:04,01:44:47
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_89,Other,0,09:29:11,09:29:29,00:00:18,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,Check clipboard,10154_10198_90,00:00:18,TRUE,Clerk,244.31666666666666,0.3,morning,89,Patient,NA,01:44:47,01:45:05
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_90,Patient Communication,0,09:29:29,09:29:36,00:00:07,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10198_91,00:00:07,TRUE,Clerk,244.31666666666666,0.11666666666666667,morning,90,Patient,NA,01:45:05,01:45:12
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_91,Patient Communication,0,09:29:36,09:29:56,00:00:20,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,Check clipboard,10154_10198_92,00:00:20,TRUE,Clerk,244.31666666666666,0.3333333333333333,morning,91,Patient,NA,01:45:12,01:45:32
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_92,Patient Communication,0,09:29:56,09:30:47,00:00:51,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10198_93,00:00:51,TRUE,Clerk,244.31666666666666,0.85,morning,92,Patient,NA,01:45:32,01:46:23
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_93,Other,0,09:30:47,09:31:16,00:00:29,0,0,0,0,0,0,1,0,0,0,0,Hallway,Return equipment,10154_10198_94,00:00:29,TRUE,Clerk,244.31666666666666,0.48333333333333334,morning,93,NA,NA,01:46:23,01:46:52
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_94,Register Patient,0,09:31:16,09:34:19,00:03:03,0,0,1,0,0,0,0,1,1,0,0,Reception Desk,MedData,10154_10198_95,00:03:03,TRUE,Clerk,244.31666666666666,3.05,morning,94,Patient,"Paper, Desktop Computer",01:46:52,01:49:55
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_95,Activer Waiting,0,09:34:19,09:36:00,00:01:41,0,0,0,0,0,0,1,0,0,0,0,Reception Desk,0,10154_10198_96,00:01:41,TRUE,Clerk,244.31666666666666,1.6833333333333333,morning,95,NA,NA,01:49:55,01:51:36
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_96,Social-Personal Activities,0,09:36:00,09:36:12,00:00:12,0,0,0,0,0,0,1,0,0,1,0,Reception Desk,0,10154_10198_97,00:00:12,TRUE,Clerk,244.31666666666666,0.2,morning,96,NA,Mobile Computer,01:51:36,01:51:48
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_97,Register Patient,0,09:36:12,09:37:02,00:00:50,0,0,1,0,0,0,0,1,0,0,0,Reception Desk,0,10154_10198_98,00:00:50,TRUE,Clerk,244.31666666666666,0.8333333333333334,morning,97,Patient,Paper,01:51:48,01:52:38
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_98,Register Patient,0,09:37:02,09:37:37,00:00:35,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing.,10154_10198_99,00:00:35,TRUE,Clerk,244.31666666666666,0.5833333333333334,morning,98,NA,Desktop Computer,01:52:38,01:53:13
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_99,Patient Communication,0,09:37:37,09:38:21,00:00:44,0,0,1,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_100,00:00:44,TRUE,Clerk,244.31666666666666,0.7333333333333333,morning,99,Patient,NA,01:53:13,01:53:57
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_100,Register Patient,0,09:38:21,09:38:31,00:00:10,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,0,10154_10198_101,00:00:10,TRUE,Clerk,244.31666666666666,0.16666666666666666,morning,100,NA,Desktop Computer,01:53:57,01:54:07
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_101,Patient Communication,0,09:38:31,09:38:59,00:00:28,0,0,1,1,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_102,00:00:28,TRUE,Clerk,244.31666666666666,0.4666666666666667,morning,101,"Patient, Relative",NA,01:54:07,01:54:35
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_102,Other,0,09:38:59,09:40:13,00:01:14,0,0,1,1,0,0,0,0,1,0,0,Reception Desk,What - Retrieving patient information,10154_10198_103,00:01:14,TRUE,Clerk,244.31666666666666,1.2333333333333334,morning,102,"Patient, Relative",Desktop Computer,01:54:35,01:55:49
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_103,In Transit,0,09:40:13,09:40:30,00:00:17,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10198_104,00:00:17,TRUE,Clerk,244.31666666666666,0.2833333333333333,morning,103,NA,NA,01:55:49,01:56:06
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_104,Inter Profesional Communication,0,09:40:30,09:40:46,00:00:16,1,0,0,0,0,0,0,0,0,0,0,Hallway,0,10154_10198_105,00:00:16,TRUE,Clerk,244.31666666666666,0.26666666666666666,morning,104,Doctor,NA,01:56:06,01:56:22
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_105,In Transit,0,09:40:46,09:40:54,00:00:08,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10198_106,00:00:08,TRUE,Clerk,244.31666666666666,0.13333333333333333,morning,105,NA,NA,01:56:22,01:56:30
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_106,Inter Profesional Communication,0,09:40:54,09:41:19,00:00:25,0,1,0,0,0,0,0,0,0,0,0,Nurse Station,0,10154_10198_107,00:00:25,TRUE,Clerk,244.31666666666666,0.4166666666666667,morning,106,Nurse,NA,01:56:30,01:56:55
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_107,In Transit,0,09:41:19,09:41:56,00:00:37,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10198_108,00:00:37,TRUE,Clerk,244.31666666666666,0.6166666666666667,morning,107,NA,NA,01:56:55,01:57:32
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_108,Inter Profesional Communication,0,09:41:56,09:42:31,00:00:35,0,0,0,0,0,1,0,0,0,1,0,Hallway,0,10154_10198_109,00:00:35,TRUE,Clerk,244.31666666666666,0.5833333333333334,morning,108,Other,Mobile Computer,01:57:32,01:58:07
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_109,Inter Profesional Communication,0,09:42:31,09:42:49,00:00:18,0,1,0,0,0,0,0,0,0,0,0,Hallway,0,10154_10198_110,00:00:18,TRUE,Clerk,244.31666666666666,0.3,morning,109,Nurse,NA,01:58:07,01:58:25
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_110,In Transit,0,09:42:49,09:42:59,00:00:10,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10198_111,00:00:10,TRUE,Clerk,244.31666666666666,0.16666666666666666,morning,110,NA,NA,01:58:25,01:58:35
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_111,Inter Profesional Communication,0,09:42:59,09:43:40,00:00:41,0,1,0,0,0,0,0,0,0,0,0,Nurse Station,0,10154_10198_112,00:00:41,TRUE,Clerk,244.31666666666666,0.6833333333333333,morning,111,Nurse,NA,01:58:35,01:59:16
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_112,In Transit,0,09:43:40,09:44:39,00:00:59,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10198_113,00:00:59,TRUE,Clerk,244.31666666666666,0.9833333333333333,morning,112,NA,NA,01:59:16,02:00:15
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_113,Inter Profesional Communication,0,09:44:39,09:44:56,00:00:17,0,1,0,0,0,0,0,0,0,0,0,Hallway,0,10154_10198_114,00:00:17,TRUE,Clerk,244.31666666666666,0.2833333333333333,morning,113,Nurse,NA,02:00:15,02:00:32
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_114,Patient Communication,0,09:44:56,09:45:27,00:00:31,0,0,0,1,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_115,00:00:31,TRUE,Clerk,244.31666666666666,0.5166666666666667,morning,114,Relative,NA,02:00:32,02:01:03
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_115,Patient Communication,0,09:45:27,09:46:18,00:00:51,0,0,0,1,0,0,0,0,0,0,0,Hallway,0,10154_10198_116,00:00:51,TRUE,Clerk,244.31666666666666,0.85,morning,115,Relative,NA,02:01:03,02:01:54
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_116,Inter Profesional Communication,0,09:46:18,09:46:34,00:00:16,0,0,0,0,0,1,0,0,0,0,0,Hallway,0,10154_10198_117,00:00:16,TRUE,Clerk,244.31666666666666,0.26666666666666666,morning,116,Other,NA,02:01:54,02:02:10
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_117,Patient Communication,0,09:46:34,09:46:58,00:00:24,0,0,0,1,0,0,0,0,0,0,0,Hallway,0,10154_10198_118,00:00:24,TRUE,Clerk,244.31666666666666,0.4,morning,117,Relative,NA,02:02:10,02:02:34
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_118,In Transit,0,09:46:58,09:48:52,00:01:54,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10198_119,00:01:54,TRUE,Clerk,244.31666666666666,1.9,morning,118,NA,NA,02:02:34,02:04:28
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_119,Inter Profesional Communication,0,09:48:52,09:49:10,00:00:18,0,1,0,0,0,0,0,0,0,0,0,Triage Area,0,10154_10198_120,00:00:18,TRUE,Clerk,244.31666666666666,0.3,morning,119,Nurse,NA,02:04:28,02:04:46
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_120,Inter Profesional Communication,0,09:49:10,09:49:42,00:00:32,0,1,0,0,0,0,0,0,0,0,0,Hallway,0,10154_10198_121,00:00:32,TRUE,Clerk,244.31666666666666,0.5333333333333333,morning,120,Nurse,NA,02:04:46,02:05:18
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_121,Social-Personal Activities,0,09:49:42,09:50:22,00:00:40,1,0,0,0,1,0,0,0,0,0,0,Hallway,0,10154_10198_122,00:00:40,TRUE,Clerk,244.31666666666666,0.6666666666666666,morning,121,"Doctor, Allied Health Professional",NA,02:05:18,02:05:58
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_122,Patient Communication,0,09:50:22,09:51:59,00:01:37,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10198_123,00:01:37,TRUE,Clerk,244.31666666666666,1.6166666666666667,morning,122,Patient,NA,02:05:58,02:07:35
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_123,Inter Profesional Communication,0,09:51:59,09:52:14,00:00:15,0,0,0,0,0,1,0,0,0,0,0,Reception Desk,0,10154_10198_124,00:00:15,TRUE,Clerk,244.31666666666666,0.25,morning,123,Other,NA,02:07:35,02:07:50
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_124,Other,0,09:52:14,09:52:41,00:00:27,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing,10154_10198_125,00:00:27,TRUE,Clerk,244.31666666666666,0.45,morning,124,NA,Desktop Computer,02:07:50,02:08:17
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_125,Patient Communication,0,09:52:41,09:53:03,00:00:22,0,0,1,0,0,0,0,1,0,0,0,Reception Desk,0,10154_10198_126,00:00:22,TRUE,Clerk,244.31666666666666,0.36666666666666664,morning,125,Patient,Paper,02:08:17,02:08:39
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_126,Patient Communication,0,09:53:03,09:54:44,00:01:41,0,0,0,1,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_127,00:01:41,TRUE,Clerk,244.31666666666666,1.6833333333333333,morning,126,Relative,NA,02:08:39,02:10:20
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_127,Social-Personal Activities,0,09:54:44,09:57:41,00:02:57,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Reading consent form.,10154_10198_128,00:02:57,TRUE,Clerk,244.31666666666666,2.95,morning,127,NA,Desktop Computer,02:10:20,02:13:17
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_128,Other,0,09:57:41,09:59:44,00:02:03,0,0,0,0,0,0,1,0,0,0,0,Other,"Where - Medical records 
 What - Retrieving patient notes",10154_10198_129,00:02:03,TRUE,Clerk,244.31666666666666,2.05,morning,128,NA,NA,02:13:17,02:15:20
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_129,Inter Profesional Communication,0,09:59:44,10:00:36,00:00:52,1,0,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_130,00:00:52,TRUE,Clerk,244.31666666666666,0.8666666666666667,morning,129,Doctor,NA,02:15:20,02:16:12
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_130,Register Patient,0,10:00:36,10:02:57,00:02:21,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,MedData,10154_10198_131,00:02:21,TRUE,Clerk,244.31666666666666,2.35,morning,130,NA,"Paper, Desktop Computer",02:16:12,02:18:33
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_131,Inter Profesional Communication,0,10:02:57,10:03:15,00:00:18,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_132,00:00:18,TRUE,Clerk,244.31666666666666,0.3,morning,131,Nurse,NA,02:18:33,02:18:51
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_132,Patient Communication,0,10:03:15,10:04:30,00:01:15,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,Check clipboard,10154_10198_133,00:01:15,TRUE,Clerk,244.31666666666666,1.25,morning,132,Patient,NA,02:18:51,02:20:06
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_133,Inter Profesional Communication,0,10:04:30,10:04:44,00:00:14,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_134,00:00:14,TRUE,Clerk,244.31666666666666,0.23333333333333334,morning,133,Nurse,NA,02:20:06,02:20:20
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_134,Register Patient,0,10:04:44,10:05:29,00:00:45,0,0,1,0,0,0,0,1,1,0,0,Reception Desk,MedData,10154_10198_135,00:00:45,TRUE,Clerk,244.31666666666666,0.75,morning,134,Patient,"Paper, Desktop Computer",02:20:20,02:21:05
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_135,Social-Personal Activities,0,10:05:29,10:06:27,00:00:58,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_136,00:00:58,TRUE,Clerk,244.31666666666666,0.9666666666666667,morning,135,Nurse,NA,02:21:05,02:22:03
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_136,Register Patient,0,10:06:27,10:08:32,00:02:05,0,0,1,0,0,0,0,1,1,0,0,Reception Desk,0,10154_10198_137,00:02:05,TRUE,Clerk,244.31666666666666,2.0833333333333335,morning,136,Patient,"Paper, Desktop Computer",02:22:03,02:24:08
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_137,Register Patient,0,10:08:32,10:11:44,00:03:12,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,Badge printing,10154_10198_138,00:03:12,TRUE,Clerk,244.31666666666666,3.2,morning,137,NA,"Paper, Desktop Computer",02:24:08,02:27:20
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_138,Other,0,10:11:44,10:11:59,00:00:15,0,0,0,0,0,0,1,0,0,0,0,Waiting Area,Check clipboard,10154_10198_139,00:00:15,TRUE,Clerk,244.31666666666666,0.25,morning,138,NA,NA,02:27:20,02:27:35
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_139,Patient Communication,0,10:11:59,10:13:04,00:01:05,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10198_140,00:01:05,TRUE,Clerk,244.31666666666666,1.0833333333333333,morning,139,Patient,NA,02:27:35,02:28:40
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_140,Inter Profesional Communication,0,10:13:04,10:13:16,00:00:12,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_141,00:00:12,TRUE,Clerk,244.31666666666666,0.2,morning,140,Nurse,NA,02:28:40,02:28:52
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_141,Register Patient,0,10:13:16,10:15:26,00:02:10,0,0,1,1,0,0,0,1,1,0,0,Reception Desk,0,10154_10198_142,00:02:10,TRUE,Clerk,244.31666666666666,2.1666666666666665,morning,141,"Patient, Relative","Paper, Desktop Computer",02:28:52,02:31:02
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_142,Inter Profesional Communication,0,10:15:26,10:15:46,00:00:20,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_143,00:00:20,TRUE,Clerk,244.31666666666666,0.3333333333333333,morning,142,Nurse,NA,02:31:02,02:31:22
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_143,Register Patient,0,10:15:46,10:17:52,00:02:06,0,0,1,1,0,0,0,1,1,0,0,Reception Desk,0,10154_10198_144,00:02:06,TRUE,Clerk,244.31666666666666,2.1,morning,143,"Patient, Relative","Paper, Desktop Computer",02:31:22,02:33:28
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_144,Inter Profesional Communication,0,10:17:52,10:18:24,00:00:32,0,0,0,0,0,1,0,0,0,1,0,Reception Desk,0,10154_10198_145,00:00:32,TRUE,Clerk,244.31666666666666,0.5333333333333333,morning,144,Other,Mobile Computer,02:33:28,02:34:00
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_145,Register Patient,0,10:18:24,10:21:24,00:03:00,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,0,10154_10198_146,00:03:00,TRUE,Clerk,244.31666666666666,3,morning,145,NA,Desktop Computer,02:34:00,02:37:00
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_146,Other,0,10:21:24,10:22:32,00:01:08,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing,10154_10198_147,00:01:08,TRUE,Clerk,244.31666666666666,1.1333333333333333,morning,146,NA,Desktop Computer,02:37:00,02:38:08
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_147,Register Patient,0,10:22:32,10:24:53,00:02:21,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,0,10154_10198_148,00:02:21,TRUE,Clerk,244.31666666666666,2.35,morning,147,NA,"Paper, Desktop Computer",02:38:08,02:40:29
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_148,Other,0,10:24:53,10:26:05,00:01:12,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Checking emails,10154_10198_149,00:01:12,TRUE,Clerk,244.31666666666666,1.2,morning,148,NA,Desktop Computer,02:40:29,02:41:41
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_149,Register Patient,0,10:26:05,10:28:25,00:02:20,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,0,10154_10198_150,00:02:20,TRUE,Clerk,244.31666666666666,2.3333333333333335,morning,149,NA,"Paper, Desktop Computer",02:41:41,02:44:01
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_150,Other,0,10:28:25,10:30:54,00:02:29,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,What- Admission documentation,10154_10198_151,00:02:29,TRUE,Clerk,244.31666666666666,2.4833333333333334,morning,150,NA,Paper,02:44:01,02:46:30
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_151,Inter Profesional Communication,0,10:30:54,10:31:31,00:00:37,1,0,0,0,0,1,0,0,0,0,0,Reception Desk,0,10154_10198_152,00:00:37,TRUE,Clerk,244.31666666666666,0.6166666666666667,morning,151,"Doctor, Other",NA,02:46:30,02:47:07
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_152,Social-Personal Activities,0,10:31:31,10:34:12,00:02:41,0,0,0,0,0,1,0,0,0,0,0,Other,Where - outside,10154_10198_153,00:02:41,TRUE,Clerk,244.31666666666666,2.683333333333333,morning,152,Other,NA,02:47:07,02:49:48
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_153,Register Patient,0,10:34:12,10:36:47,00:02:35,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,Check and update patient notes,10154_10198_154,00:02:35,TRUE,Clerk,244.31666666666666,2.5833333333333335,morning,153,NA,"Paper, Desktop Computer",02:49:48,02:52:23
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_154,Inter Profesional Communication,0,10:36:47,10:38:18,00:01:31,0,0,0,0,0,1,0,0,1,1,0,Reception Desk,0,10154_10198_155,00:01:31,TRUE,Clerk,244.31666666666666,1.5166666666666666,morning,154,Other,"Desktop Computer, Mobile Computer",02:52:23,02:53:54
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_155,Register Patient,0,10:38:18,10:39:51,00:01:33,0,0,0,0,0,1,0,0,1,1,0,Reception Desk,0,10154_10198_156,00:01:33,TRUE,Clerk,244.31666666666666,1.55,morning,155,Other,"Desktop Computer, Mobile Computer",02:53:54,02:55:27
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_156,Other,0,10:39:51,10:40:58,00:01:07,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing,10154_10198_157,00:01:07,TRUE,Clerk,244.31666666666666,1.1166666666666667,morning,156,NA,Desktop Computer,02:55:27,02:56:34
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_157,Inter Profesional Communication,0,10:40:58,10:41:36,00:00:38,0,0,0,0,0,1,0,0,0,1,0,Reception Desk,0,10154_10198_158,00:00:38,TRUE,Clerk,244.31666666666666,0.6333333333333333,morning,157,Other,Mobile Computer,02:56:34,02:57:12
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_158,Register Patient,0,10:41:36,10:43:59,00:02:23,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,0,10154_10198_159,00:02:23,TRUE,Clerk,244.31666666666666,2.3833333333333333,morning,158,NA,Desktop Computer,02:57:12,02:59:35
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_159,Inter Profesional Communication,0,10:43:59,10:44:09,00:00:10,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_160,00:00:10,TRUE,Clerk,244.31666666666666,0.16666666666666666,morning,159,Nurse,NA,02:59:35,02:59:45
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_160,Register Patient,0,10:44:09,10:47:58,00:03:49,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,0,10154_10198_161,00:03:49,TRUE,Clerk,244.31666666666666,3.816666666666667,morning,160,NA,Desktop Computer,02:59:45,03:03:34
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_161,Other,0,10:47:58,10:49:03,00:01:05,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,Admission book,10154_10198_162,00:01:05,TRUE,Clerk,244.31666666666666,1.0833333333333333,morning,161,NA,Paper,03:03:34,03:04:39
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_162,Inter Profesional Communication,0,10:49:03,10:49:32,00:00:29,0,0,0,0,0,1,0,0,0,0,0,Other,Medical records,10154_10198_163,00:00:29,TRUE,Clerk,244.31666666666666,0.48333333333333334,morning,162,Other,NA,03:04:39,03:05:08
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_163,Patient Communication,0,10:49:32,10:50:59,00:01:27,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10198_164,00:01:27,TRUE,Clerk,244.31666666666666,1.45,morning,163,Patient,NA,03:05:08,03:06:35
