session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,What (DR-NURSE v2),What (DR-NURSE v2) (subcategories),start time,end time,elapsed time,total time,[With Whom] Doctor,[With Whom] Nurse,[With Whom] Clerk,[With Whom] Patient Relation Reps,[With Whom] Patient,[With Whom] Relative,[With Whom] Allied Health Professional,[With Whom] Student,[With Whom] Other,[With Whom] No one,[How] Paper Based Record,[How] Desktop Computer,[How] Mobile Computer,[How] Phone,Where,Comments,ended by,multi with,num of multitask fragments,total overlapping time,is interrupting task?,interrupted by,num of interrupts,active 1,is session complete?
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_201,Direct Care,Patient Communication,11:04:25,11:05:43,00:01:18,00:01:18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Corridors,0,10154_10225_202,"",0,00:00:00,false,"",0,00:01:18,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_202,Inter-Professional Communication,0,11:05:43,11:06:35,00:00:52,00:00:52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10154_10225_203,"",0,00:00:00,false,"",0,00:00:52,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_203,In Transit,0,11:06:35,11:07:11,00:00:36,00:00:36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10225_204,"",0,00:00:00,false,"",0,00:00:36,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_204,Medication Tasks,Prepare,11:07:11,11:07:49,00:00:38,00:00:38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,Where- Utility station ,10154_10225_205,"",0,00:00:00,false,"",0,00:00:38,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_205,Medication Tasks,Administer,11:07:49,11:08:29,00:00:40,00:00:40,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Observation Room,0,10154_10225_206,"",0,00:00:00,false,"",0,00:00:40,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_206,Indirect Care,Wash Hands,11:08:29,11:08:35,00:00:06,00:00:06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10225_207,"",0,00:00:00,false,"",0,00:00:06,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_207,Inter-Professional Communication,0,11:08:35,11:08:48,00:00:13,00:00:13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10154_10225_208,"",0,00:00:00,false,"",0,00:00:13,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_208,Medication Tasks,Prepare,11:08:48,11:09:26,00:00:38,00:00:38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10225_209,"",0,00:00:00,false,"",0,00:00:38,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_209,Medication Tasks,Administer,11:09:26,11:10:19,00:00:53,00:00:53,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Observation Room,0,10154_10225_210,"",0,00:00:00,false,"",0,00:00:53,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_210,Other,Any Other Activity,11:10:19,11:10:45,00:00:26,00:00:26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10225_211,"",0,00:00:00,false,"",0,00:00:26,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_211,Documentation,Clinical,11:10:45,11:10:58,00:00:13,00:00:13,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10154_10225_212,"",0,00:00:00,false,"",0,00:00:13,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_212,Inter-Professional Communication,0,11:10:58,11:11:41,00:00:43,00:00:43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10225_213,"",0,00:00:00,false,"",0,00:00:43,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_213,Documentation,Clinical,11:11:41,11:12:49,00:01:08,00:01:08,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,0,10154_10225_214,"",0,00:00:00,false,"",0,00:01:08,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_214,Inter-Professional Communication,0,11:12:49,11:13:32,00:00:43,00:00:43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10225_215,"",0,00:00:00,false,"",0,00:00:43,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_215,Direct Care,Patient Communication,11:13:32,11:13:54,00:00:22,00:00:22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10225_216,"",0,00:00:00,false,"",0,00:00:22,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_216,In Transit,0,11:13:54,11:14:57,00:01:03,00:01:03,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10225_217,"",0,00:00:00,false,"",0,00:01:03,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_217,Inter-Professional Communication,0,11:14:57,11:15:59,00:01:02,00:01:02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10225_218,"",0,00:00:00,false,"",0,00:01:02,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_218,Inter-Professional Communication,0,11:15:59,11:16:19,00:00:20,00:00:20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10154_10225_219,"",0,00:00:00,false,"",0,00:00:20,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_219,Inter-Professional Communication,0,11:16:19,11:16:46,00:00:27,00:00:27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Consultation Room,0,10154_10225_220,"",0,00:00:00,false,"",0,00:00:27,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_220,In Transit,0,11:16:46,11:16:59,00:00:13,00:00:13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10225_221,"",0,00:00:00,false,"",0,00:00:13,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_221,Documentation,Other,11:16:59,11:17:46,00:00:47,00:00:47,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10154_10225_222,"",0,00:00:00,false,"",0,00:00:47,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_222,Medication Tasks,Prepare,11:17:46,11:18:35,00:00:49,00:00:49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Medication Room,0,10154_10225_223,"",0,00:00:00,false,"",0,00:00:49,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_223,In Transit,0,11:18:35,11:18:45,00:00:10,00:00:10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10225_224,"",0,00:00:00,false,"",0,00:00:10,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_224,Direct Care,Patient Communication,11:18:45,11:18:55,00:00:10,00:00:10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Corridors,0,10154_10225_225,"",0,00:00:00,false,"",0,00:00:10,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_225,In Transit,0,11:18:55,11:19:14,00:00:19,00:00:19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10225_226,"",0,00:00:00,false,"",0,00:00:19,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_226,Inter-Professional Communication,0,11:19:14,11:20:08,00:00:54,00:00:54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10225_227,"",0,00:00:00,false,"",0,00:00:54,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_227,Documentation,Clinical,11:20:08,11:20:56,00:00:48,00:00:48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10225_228,"",0,00:00:00,false,"",0,00:00:48,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_228,Inter-Professional Communication,0,11:20:56,11:21:06,00:00:10,00:00:10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10225_229,"",0,00:00:00,false,"",0,00:00:10,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_229,Documentation,Clinical,11:21:06,11:22:14,00:01:08,00:01:08,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10154_10225_230,"",0,00:00:00,false,"",0,00:01:08,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_230,Other,Any Other Activity,11:22:14,11:22:45,00:00:31,00:00:31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10154_10225_231,"",0,00:00:00,false,"",0,00:00:31,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_231,Indirect Care,Wash Hands,11:22:45,11:23:04,00:00:19,00:00:19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10225_232,"",0,00:00:00,false,"",0,00:00:19,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_232,Direct Care,Other Direct Care,11:23:04,11:24:37,00:01:33,00:01:33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Observation Room,0,10154_10225_233,"",0,00:00:00,false,"",0,00:01:33,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_233,In Transit,0,11:24:37,11:24:57,00:00:20,00:00:20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Corridors,Equipment transfer ,10154_10225_234,"",0,00:00:00,false,"",0,00:00:20,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_234,Direct Care,Other Direct Care,11:24:57,11:25:37,00:00:40,00:00:40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Observation Room,0,10154_10225_235,"",0,00:00:00,false,"",0,00:00:40,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_235,In Transit,0,11:25:37,11:25:55,00:00:18,00:00:18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10225_236,"",0,00:00:00,false,"",0,00:00:18,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_236,Inter-Professional Communication,0,11:25:55,11:26:27,00:00:32,00:00:32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Corridors,0,10154_10225_237,"",0,00:00:00,false,"",0,00:00:32,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_237,Inter-Professional Communication,0,11:26:27,11:27:08,00:00:41,00:00:41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10225_238,"",0,00:00:00,false,"",0,00:00:41,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_238,In Transit,0,11:27:08,11:28:08,00:01:00,00:01:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10225_239,"",0,00:00:00,false,"",0,00:01:00,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_239,In Transit,0,11:28:08,11:28:50,00:00:42,00:00:42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,Equipment transport ,10154_10225_240,"",0,00:00:00,false,"",0,00:00:42,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_240,Direct Care,Other Direct Care,11:28:50,11:29:14,00:00:24,00:00:24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Observation Room,0,10154_10225_241,"",0,00:00:00,false,"",0,00:00:24,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_241,Inter-Professional Communication,0,11:29:14,11:29:38,00:00:24,00:00:24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10225_242,"",0,00:00:00,false,"",0,00:00:24,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_242,Direct Care,Other Direct Care,11:29:38,11:32:42,00:03:04,00:03:04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Observation Room,0,10154_10225_243,"",0,00:00:00,false,"",0,00:03:04,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_243,In Transit,0,11:32:42,11:33:55,00:01:13,00:01:13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10225_244,"",0,00:00:00,false,"",0,00:01:13,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_244,Other,Any Other Activity,11:33:55,11:34:35,00:00:40,00:00:40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,Stat room ,10154_10225_245,"",0,00:00:00,false,"",0,00:00:40,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_245,Inter-Professional Communication,0,11:34:35,11:34:59,00:00:24,00:00:24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other,Stat room,10154_10225_246,"",0,00:00:00,false,"",0,00:00:24,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_246,In Transit,0,11:34:59,11:35:44,00:00:45,00:00:45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10225_247,"",0,00:00:00,false,"",0,00:00:45,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_247,Direct Care,Patient Communication,11:35:44,11:35:59,00:00:15,00:00:15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Treatment Room,0,10154_10225_248,"",0,00:00:00,false,"",0,00:00:15,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_248,Other,Any Other Activity,11:35:59,11:36:07,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Treatment Room,0,10154_10225_249,"",0,00:00:00,false,"",0,00:00:08,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_249,In Transit,0,11:36:07,11:36:51,00:00:44,00:00:44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10225_250,"",0,00:00:00,false,"",0,00:00:44,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_250,Direct Care,Physical Exam/Vitals,11:36:51,11:38:43,00:01:52,00:01:52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Observation Room,0,10154_10225_251,"",0,00:00:00,false,"",0,00:01:52,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_251,Other,Any Other Activity,11:38:43,11:39:13,00:00:30,00:00:30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10225_252,"",0,00:00:00,false,"",0,00:00:30,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_252,Inter-Professional Communication,0,11:39:13,11:40:45,00:01:32,00:01:32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10154_10225_253,"",0,00:00:00,false,"",0,00:01:32,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_253,Direct Care,Physical Exam/Vitals,11:40:45,11:42:30,00:01:45,00:01:45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Observation Room,0,10154_10225_254,"",0,00:00:00,false,"",0,00:01:45,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_254,Inter-Professional Communication,0,11:42:30,11:42:40,00:00:10,00:00:10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10225_255,"",0,00:00:00,false,"",0,00:00:10,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_255,Inter-Professional Communication,0,11:42:40,11:43:26,00:00:46,00:00:46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10225_256,"",0,00:00:00,false,"",0,00:00:46,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_256,Documentation,Clinical,11:43:26,11:44:28,00:01:02,00:01:02,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Corridors,0,10154_10225_257,"",0,00:00:00,false,"",0,00:01:02,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_257,Documentation,Clinical,11:44:28,11:47:50,00:03:22,00:03:22,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,0,10154_10225_258,"",0,00:00:00,false,"",0,00:03:22,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_258,Documentation,Clinical,11:47:50,11:53:08,00:05:18,00:05:18,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Doctor/Nurse WorkStation,0,10154_10225_259,"",0,00:00:00,false,"",0,00:05:18,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_259,Inter-Professional Communication,0,11:53:08,11:53:33,00:00:25,00:00:25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10225_260,"",0,00:00:00,false,"",0,00:00:25,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_260,Direct Care,Patient Communication,11:53:33,11:53:48,00:00:15,00:00:15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Corridors,0,10154_10225_261,"",0,00:00:00,false,"",0,00:00:15,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_261,In Transit,0,11:53:48,11:54:14,00:00:26,00:00:26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10225_262,"",0,00:00:00,false,"",0,00:00:26,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_262,Direct Care,Other Direct Care,11:54:14,11:54:58,00:00:44,00:00:44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Observation Room,0,10154_10225_263,"",0,00:00:00,false,"",0,00:00:44,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_263,In Transit,0,11:54:58,11:55:17,00:00:19,00:00:19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10225_264,"",0,00:00:00,false,"",0,00:00:19,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_264,Inter-Professional Communication,0,11:55:17,11:55:25,00:00:08,00:00:08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10154_10225_265,"",0,00:00:00,false,"",0,00:00:08,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_265,In Transit,0,11:55:25,11:56:06,00:00:41,00:00:41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10225_266,"",0,00:00:00,false,"",0,00:00:41,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_266,Inter-Professional Communication,0,11:56:06,11:58:10,00:02:04,00:02:04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Registration,0,10154_10225_267,"",0,00:00:00,false,"",0,00:02:04,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_267,In Transit,0,11:58:10,11:58:34,00:00:24,00:00:24,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Corridors,0,10154_10225_268,"",0,00:00:00,false,"",0,00:00:24,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_268,Inter-Professional Communication,0,11:58:34,11:58:41,00:00:07,00:00:07,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Doctor/Nurse WorkStation,0,10154_10225_269,"",0,00:00:00,false,"",0,00:00:07,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_269,Inter-Professional Communication,0,11:58:41,11:58:56,00:00:15,00:00:15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10225_270,"",0,00:00:00,false,"",0,00:00:15,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_270,In Transit,0,11:58:56,11:59:38,00:00:42,00:00:42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10225_271,"",0,00:00:00,false,"",0,00:00:42,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_271,Inter-Professional Communication,0,11:59:38,12:00:47,00:01:09,00:01:09,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Doctor/Nurse WorkStation,0,10154_10225_272,"",0,00:00:00,false,"",0,00:01:09,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_272,Inter-Professional Communication,0,12:00:47,12:01:11,00:00:24,00:00:24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Corridors,0,10154_10225_273,"",0,00:00:00,false,"",0,00:00:24,TRUE
15-Apr-2025,10154,10225,QEH ,AT10,07:57:39,12:02:29,10154_10225_273,Inter-Professional Communication,0,12:01:11,12:02:29,00:01:18,00:01:18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,user,"",0,00:00:00,false,"",0,00:01:18,TRUE
15-Apr-2025,10172,10223,QEH,GL13,07:58:36,12:00:24,10172_10223_1,Documentation,Other,07:58:36,08:00:08,00:01:32,00:01:32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10172_10223_2,"",0,00:00:00,false,"",0,00:01:32,TRUE
15-Apr-2025,10172,10223,QEH,GL13,07:58:36,12:00:24,10172_10223_2,Inter-Professional Communication,0,08:00:08,08:00:33,00:00:25,00:00:25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10172_10223_3,"",0,00:00:00,false,"",0,00:00:25,TRUE
15-Apr-2025,10172,10223,QEH,GL13,07:58:36,12:00:24,10172_10223_3,Documentation,Other,08:00:33,08:03:08,00:02:35,00:02:35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,"Take handover for room 11, 14 and helps to assign the patients to oncoming doctor ",10172_10223_4,"",0,00:00:00,false,"",0,00:02:35,TRUE
15-Apr-2025,10172,10223,QEH,GL13,07:58:36,12:00:24,10172_10223_4,Documentation,Clinical,08:03:08,08:05:26,00:02:18,00:02:18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,Counts the number of patients to be seen according to category,10172_10223_5,"",0,00:00:00,false,"",0,00:02:18,TRUE
15-Apr-2025,10172,10223,QEH,GL13,07:58:36,12:00:24,10172_10223_5,In Transit,0,08:05:26,08:05:56,00:00:30,00:00:30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10172_10223_6,"",0,00:00:00,false,"",0,00:00:30,TRUE
15-Apr-2025,10172,10223,QEH,GL13,07:58:36,12:00:24,10172_10223_6,Direct Care,Patient Communication,08:05:56,08:06:06,00:00:10,00:00:10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Other,0,10172_10223_7,"",0,00:00:00,false,"",0,00:00:10,TRUE
15-Apr-2025,10172,10223,QEH,GL13,07:58:36,12:00:24,10172_10223_7,Documentation,Clinical,08:06:06,08:06:55,00:00:49,00:00:49,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Other,0,10172_10223_8,"",0,00:00:00,false,"",0,00:00:49,TRUE
15-Apr-2025,10172,10223,QEH,GL13,07:58:36,12:00:24,10172_10223_8,Inter-Professional Communication,0,08:06:55,08:08:21,00:01:26,00:01:26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,10172_10223_9,"",0,00:00:00,false,"",0,00:01:26,TRUE
15-Apr-2025,10172,10223,QEH,GL13,07:58:36,12:00:24,10172_10223_9,Documentation,Clinical,08:08:21,08:12:57,00:04:36,00:04:36,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Other,"Document handover information 
4 patient present in stat room
Attending physician hand over patients",10172_10223_10,"",0,00:00:00,false,"",0,00:04:36,TRUE
15-Apr-2025,10172,10223,QEH,GL13,07:58:36,12:00:24,10172_10223_10,Inter-Professional Communication,0,08:12:57,08:14:48,00:01:51,00:01:51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Communicate with outgoing shift leader ,10172_10223_11,"",0,00:00:00,false,"",0,00:01:51,TRUE
15-Apr-2025,10172,10223,QEH,GL13,07:58:36,12:00:24,10172_10223_11,Documentation,Clinical,08:14:48,08:16:07,00:01:19,00:01:19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Outgoing shift hand over additional information ,10172_10223_12,"",0,00:00:00,false,"",0,00:01:19,TRUE
15-Apr-2025,10172,10223,QEH,GL13,07:58:36,12:00:24,10172_10223_12,In Transit,0,08:16:07,08:16:40,00:00:33,00:00:33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10172_10223_13,"",0,00:00:00,false,"",0,00:00:33,TRUE
15-Apr-2025,10172,10223,QEH,GL13,07:58:36,12:00:24,10172_10223_13,Direct Care,Patient Communication,08:16:40,08:17:00,00:00:20,00:00:20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Treatment Room,0,10172_10223_14,"",0,00:00:00,false,"",0,00:00:20,TRUE
15-Apr-2025,10172,10223,QEH,GL13,07:58:36,12:00:24,10172_10223_14,Documentation,Clinical,08:17:00,08:20:37,00:03:37,00:03:37,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Treatment Room,Takes hand over for Room 7,10172_10223_15,"",0,00:00:00,false,"",0,00:03:37,TRUE
15-Apr-2025,10172,10223,QEH,GL13,07:58:36,12:00:24,10172_10223_15,Direct Care,Patient Communication,08:20:37,08:21:01,00:00:24,00:00:24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Screening/Triage Area,Triage 2,10172_10223_16,"",0,00:00:00,false,"",0,00:00:24,TRUE
15-Apr-2025,10172,10223,QEH,GL13,07:58:36,12:00:24,10172_10223_16,Documentation,Clinical,08:21:01,08:22:21,00:01:20,00:01:20,1,0,0,0,1,0,0,0,0,0,1,0,0,0,Screening/Triage Area,Takes the hand over for the patient in Triage  2,10172_10223_17,"",0,00:00:00,false,"",0,00:01:20,TRUE
