session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,What (DR-NURSE),What (DR-NURSE) (subcategories),start time,end time,elapsed time,total time,[With Whom] Doctor,[With Whom] Nurse,[With Whom] Clerks,[With Whom] Patient Relation Reps,[With Whom] Patient,[With Whom] Relative,[With Whom] Allied Health Professional,[With Whom] Other,[With Whom] No one,[How] Paper Based Record,[How] Desktop Computer,[How] Mobile Computer,[How] Phone,Where,Comments,ended by,multi with,num of multitask fragments,total overlapping time,is interrupting task?,interrupted by,num of interrupts,active 1,is session complete?
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_87,In Transit,0,10:18:59,10:22:49,00:03:50,00:03:50,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10188_88,"",0,00:00:00,false,"",0,00:03:50,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_88,Professional Communication,0,10:22:49,10:26:34,00:03:45,00:03:45,0,1,0,0,0,0,0,0,0,0,0,0,0,Treatment Room,0,10175_10188_89,"",0,00:00:00,false,"",0,00:03:45,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_89,Professional Communication,0,10:26:34,10:32:08,00:05:34,00:05:34,0,1,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10175_10188_90,"",0,00:00:00,false,"",0,00:05:34,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_90,Professional Communication,0,10:32:08,10:32:25,00:00:17,00:00:17,0,1,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10175_10188_91,"",0,00:00:00,false,"",0,00:00:17,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_91,Indirect Care,Other Indiret Care,10:32:25,10:33:42,00:01:17,00:01:17,0,0,0,0,1,0,0,0,0,0,0,0,0,Treatment Room,0,10175_10188_92,"",0,00:00:00,false,"",0,00:01:17,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_92,In Transit,0,10:33:42,10:36:43,00:03:01,00:03:01,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10188_93,"",0,00:00:00,false,"",0,00:03:01,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_93,Professional Communication,0,10:36:43,10:38:47,00:02:04,00:02:04,0,1,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10175_10188_94,"",0,00:00:00,false,"",0,00:02:04,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_94,In Transit,0,10:38:47,10:39:26,00:00:39,00:00:39,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10188_95,"",0,00:00:00,false,"",0,00:00:39,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_95,Professional Communication,0,10:39:26,10:41:37,00:02:11,00:02:11,0,1,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10175_10188_96,"",0,00:00:00,false,"",0,00:02:11,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_96,Direct Care,Patient Communication,10:41:37,10:42:15,00:00:38,00:00:38,0,0,0,0,1,0,0,0,0,0,0,0,0,Treatment Room,0,10175_10188_97,"",0,00:00:00,false,"",0,00:00:38,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_97,Professional Communication,0,10:42:15,10:42:41,00:00:26,00:00:26,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10175_10188_98,"",0,00:00:00,false,"",0,00:00:26,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_98,In Transit,0,10:42:41,10:46:18,00:03:37,00:03:37,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10188_99,"",0,00:00:00,false,"",0,00:03:37,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_99,Indirect Care,Other Indiret Care,10:46:18,10:49:47,00:03:29,00:03:29,0,0,0,0,0,0,0,1,0,0,0,0,1,Doctor/Nurse WorkStation,0,10175_10188_100,"",0,00:00:00,false,"",0,00:03:29,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_100,Professional Communication,0,10:49:47,10:54:02,00:04:15,00:04:15,0,1,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10175_10188_101,"",0,00:00:00,false,"",0,00:04:15,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_101,Other,0,10:54:02,10:55:01,00:00:59,00:00:59,0,0,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,0,10175_10188_102,"",0,00:00:00,false,"",0,00:00:59,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_102,In Transit,0,10:55:01,11:02:53,00:07:52,00:07:52,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10188_103,"",0,00:00:00,false,"",0,00:07:52,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_103,Professional Communication,0,11:02:53,11:06:08,00:03:15,00:03:15,0,0,0,0,0,0,0,1,0,0,0,0,1,Doctor/Nurse WorkStation,0,10175_10188_104,"",0,00:00:00,false,"",0,00:03:15,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_104,In Transit,0,11:06:08,11:07:50,00:01:42,00:01:42,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10188_105,"",0,00:00:00,false,"",0,00:01:42,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_105,Professional Communication,0,11:07:50,11:08:42,00:00:52,00:00:52,0,1,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10175_10188_106,"",0,00:00:00,false,"",0,00:00:52,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_106,Professional Communication,0,11:08:42,11:09:11,00:00:29,00:00:29,0,1,0,0,0,0,0,0,0,0,0,0,0,Treatment Room,0,10175_10188_107,"",0,00:00:00,false,"",0,00:00:29,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_107,Direct Care,Physical Exam/Vitals,11:09:11,11:10:43,00:01:32,00:01:32,0,0,0,0,1,0,0,0,0,0,0,0,0,Treatment Room,0,10175_10188_108,"",0,00:00:00,false,"",0,00:01:32,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_108,Direct Care,Medical History,11:10:43,11:12:28,00:01:45,00:01:45,0,0,0,0,1,0,0,0,0,0,0,0,0,Treatment Room,0,10175_10188_109,"",0,00:00:00,false,"",0,00:01:45,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_109,Medication Tasks,Administer,11:12:28,11:14:44,00:02:16,00:02:16,0,0,0,0,1,0,0,0,0,0,0,0,0,Treatment Room,0,10175_10188_110,"",0,00:00:00,false,"",0,00:02:16,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_110,Direct Care,Physical Exam/Vitals,11:14:44,11:15:17,00:00:33,00:00:33,0,0,0,0,1,0,0,0,0,0,0,0,0,Treatment Room,0,10175_10188_111,"",0,00:00:00,false,"",0,00:00:33,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_111,Documentation,0,11:15:17,11:19:33,00:04:16,00:04:16,0,0,0,0,1,0,0,0,0,1,0,0,0,Treatment Room,0,10175_10188_112,"",0,00:00:00,false,"",0,00:04:16,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_112,In Transit,0,11:19:33,11:19:48,00:00:15,00:00:15,0,0,0,0,0,0,0,0,1,0,0,0,0,Treatment Room,0,10175_10188_113,"",0,00:00:00,false,"",0,00:00:15,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_113,Documentation,0,11:19:48,11:20:35,00:00:47,00:00:47,0,0,0,0,0,0,0,0,1,1,0,0,0,Treatment Room,0,10175_10188_114,"",0,00:00:00,false,"",0,00:00:47,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_114,Direct Care,Medical History,11:20:35,11:23:21,00:02:46,00:02:46,0,0,0,0,1,0,0,0,0,0,0,0,0,Treatment Room,0,10175_10188_115,"",0,00:00:00,false,"",0,00:02:46,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_115,Documentation,0,11:23:21,11:25:59,00:02:38,00:02:38,0,0,0,0,0,0,0,0,1,1,0,0,0,Treatment Room,0,10175_10188_116,"",0,00:00:00,false,"",0,00:02:38,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_116,In Transit,0,11:25:59,11:27:02,00:01:03,00:01:03,0,0,0,0,0,0,0,0,1,1,0,0,0,Corridors,0,10175_10188_117,"",0,00:00:00,false,"",0,00:01:03,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_117,Other,0,11:27:02,11:27:26,00:00:24,00:00:24,0,0,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,0,10175_10188_118,"",0,00:00:00,false,"",0,00:00:24,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_118,Professional Communication,0,11:27:26,11:27:57,00:00:31,00:00:31,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10175_10188_119,"",0,00:00:00,false,"",0,00:00:31,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_119,In Transit,0,11:27:57,11:28:30,00:00:33,00:00:33,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10188_120,"",0,00:00:00,false,"",0,00:00:33,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_120,Social-Personal Activities,0,11:28:30,11:31:36,00:03:06,00:03:06,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,0,10175_10188_121,"",0,00:00:00,false,"",0,00:03:06,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_121,Professional Communication,0,11:31:36,11:43:13,00:11:37,00:11:37,0,1,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10175_10188_122,"",0,00:00:00,false,"",0,00:11:37,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_122,In Transit,0,11:43:13,11:46:20,00:03:07,00:03:07,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10188_123,"",0,00:00:00,false,"",0,00:03:07,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_123,Direct Care,Patient Communication,11:46:20,11:49:53,00:03:33,00:03:33,0,0,0,0,1,0,0,0,0,0,0,0,0,Treatment Room,0,10175_10188_124,"",0,00:00:00,false,"",0,00:03:33,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_124,In Transit,0,11:49:53,11:50:10,00:00:17,00:00:17,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10188_125,"",0,00:00:00,false,"",0,00:00:17,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_125,Direct Care,Medical History,11:50:10,11:51:20,00:01:10,00:01:10,0,0,0,0,1,0,0,0,0,1,0,0,0,Treatment Room,0,10175_10188_126,"",0,00:00:00,false,"",0,00:01:10,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_126,Medication Tasks,Prepare,11:51:20,11:52:14,00:00:54,00:00:54,0,0,0,0,0,0,0,0,1,0,0,0,0,Treatment Room,0,10175_10188_127,"",0,00:00:00,false,"",0,00:00:54,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_127,Direct Care,Procedure,11:52:14,11:52:39,00:00:25,00:00:25,0,0,0,0,1,0,0,0,0,0,0,0,0,Treatment Room,0,10175_10188_128,"",0,00:00:00,false,"",0,00:00:25,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_128,Documentation,0,11:52:39,11:54:01,00:01:22,00:01:22,0,0,0,0,0,0,0,0,1,1,0,0,0,Treatment Room,0,10175_10188_129,"",0,00:00:00,false,"",0,00:01:22,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_129,Medication Tasks,Administer,11:54:01,11:56:05,00:02:04,00:02:04,0,0,0,0,1,0,0,0,0,0,0,0,0,Treatment Room,0,10175_10188_130,"",0,00:00:00,false,"",0,00:02:04,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_130,Social-Personal Activities,0,11:56:05,11:58:34,00:02:29,00:02:29,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,0,10175_10188_131,"",0,00:00:00,false,"",0,00:02:29,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_131,Direct Care,Patient Communication,11:58:34,12:00:55,00:02:21,00:02:21,0,0,0,0,1,0,0,0,0,1,0,0,0,Treatment Room,0,10175_10188_132,"",0,00:00:00,false,"",0,00:02:21,TRUE
31-Mar-2025,10175,10188,QEH,Vv4,08:06:54,12:08:09,10175_10188_132,Documentation,0,12:00:55,12:08:09,00:07:14,00:07:14,0,0,0,0,0,0,0,0,1,1,0,0,0,Treatment Room,0,session,"",0,00:00:00,false,"",0,00:07:14,TRUE
31-Mar-2025,10172,10195,Nowhere,Gl,08:20:19,08:22:43,10172_10195_1,Other,0,08:20:19,08:22:43,00:02:24,00:02:24,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,0,session,"",0,00:00:00,false,"",0,00:02:24,TRUE
31-Mar-2025,10172,10189,Qeh,GL4,11:49:32,14:03:28,10172_10189_1,Professional Communication,0,11:49:32,11:52:36,00:03:04,00:03:04,0,0,1,0,0,0,0,0,0,0,0,0,1,Doctor/Nurse WorkStation,0,10172_10189_2,"",0,00:00:00,false,"",0,00:03:04,TRUE
31-Mar-2025,10172,10189,Qeh,GL4,11:49:32,14:03:28,10172_10189_2,Professional Communication,0,11:52:36,11:53:56,00:01:20,00:01:20,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10172_10189_3,"",0,00:00:00,false,"",0,00:01:20,TRUE
31-Mar-2025,10172,10189,Qeh,GL4,11:49:32,14:03:28,10172_10189_3,Documentation,0,11:53:56,11:59:29,00:05:33,00:05:33,0,0,0,0,0,0,0,0,1,1,1,0,0,Doctor/Nurse WorkStation,0,10172_10189_4,"",0,00:00:00,false,"",0,00:05:33,TRUE
31-Mar-2025,10172,10189,Qeh,GL4,11:49:32,14:03:28,10172_10189_4,Professional Communication,0,11:59:29,11:59:47,00:00:18,00:00:18,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10172_10189_5,"",0,00:00:00,false,"",0,00:00:18,TRUE
31-Mar-2025,10172,10189,Qeh,GL4,11:49:32,14:03:28,10172_10189_5,Documentation,0,11:59:47,12:11:18,00:11:31,00:11:31,0,0,0,0,0,0,0,0,1,1,1,0,0,Doctor/Nurse WorkStation,0,10172_10189_6,"",0,00:00:00,false,"",0,00:11:31,TRUE
31-Mar-2025,10172,10189,Qeh,GL4,11:49:32,14:03:28,10172_10189_6,Supervision-Education,0,12:11:18,12:12:43,00:01:25,00:01:25,0,1,0,0,0,0,0,0,0,0,1,0,0,Doctor/Nurse WorkStation,0,10172_10189_7,"",0,00:00:00,false,"",0,00:01:25,TRUE
31-Mar-2025,10172,10189,Qeh,GL4,11:49:32,14:03:28,10172_10189_7,Documentation,0,12:12:43,12:27:04,00:14:21,00:14:21,0,0,0,0,0,0,0,0,1,1,1,0,0,Doctor/Nurse WorkStation,0,10172_10189_8,"",0,00:00:00,false,"",0,00:14:21,TRUE
31-Mar-2025,10172,10189,Qeh,GL4,11:49:32,14:03:28,10172_10189_8,Professional Communication,0,12:27:04,12:27:35,00:00:31,00:00:31,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10172_10189_9,"",0,00:00:00,false,"",0,00:00:31,TRUE
31-Mar-2025,10172,10189,Qeh,GL4,11:49:32,14:03:28,10172_10189_9,Documentation,0,12:27:35,12:37:57,00:10:22,00:10:22,0,0,0,0,0,0,0,0,1,1,1,0,0,Doctor/Nurse WorkStation,0,10172_10189_10,"",0,00:00:00,false,"",0,00:10:22,TRUE
31-Mar-2025,10172,10189,Qeh,GL4,11:49:32,14:03:28,10172_10189_10,Professional Communication,0,12:37:57,12:38:17,00:00:20,00:00:20,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10172_10189_11,"",0,00:00:00,false,"",0,00:00:20,TRUE
31-Mar-2025,10172,10189,Qeh,GL4,11:49:32,14:03:28,10172_10189_11,Documentation,0,12:38:17,12:46:47,00:08:30,00:08:30,0,0,0,0,0,0,0,0,1,1,1,0,0,Doctor/Nurse WorkStation,0,10172_10189_12,"",0,00:00:00,false,"",0,00:08:30,TRUE
31-Mar-2025,10172,10189,Qeh,GL4,11:49:32,14:03:28,10172_10189_12,In Transit,0,12:46:47,12:47:09,00:00:22,00:00:22,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10172_10189_13,"",0,00:00:00,false,"",0,00:00:22,TRUE
31-Mar-2025,10172,10189,Qeh,GL4,11:49:32,14:03:28,10172_10189_13,Professional Communication,0,12:47:09,12:48:54,00:01:45,00:01:45,1,0,1,0,0,0,0,0,0,0,0,0,0,Registration,0,10172_10189_14,"",0,00:00:00,false,"",0,00:01:45,TRUE
31-Mar-2025,10172,10189,Qeh,GL4,11:49:32,14:03:28,10172_10189_14,Other,0,12:48:54,12:58:13,00:09:19,00:09:19,0,0,0,0,0,0,0,0,1,0,1,0,0,Registration,Prints documents ,10172_10189_15,"",0,00:00:00,false,"",0,00:09:19,TRUE
31-Mar-2025,10172,10189,Qeh,GL4,11:49:32,14:03:28,10172_10189_15,In Transit,0,12:58:13,12:58:54,00:00:41,00:00:41,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10172_10189_16,"",0,00:00:00,false,"",0,00:00:41,TRUE
31-Mar-2025,10172,10189,Qeh,GL4,11:49:32,14:03:28,10172_10189_16,Professional Communication,0,12:58:54,12:59:05,00:00:11,00:00:11,0,0,1,0,0,0,0,0,0,0,0,0,0,Registration,0,10172_10189_17,"",0,00:00:00,false,"",0,00:00:11,TRUE
31-Mar-2025,10172,10189,Qeh,GL4,11:49:32,14:03:28,10172_10189_17,In Transit,0,12:59:05,12:59:25,00:00:20,00:00:20,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10172_10189_18,"",0,00:00:00,false,"",0,00:00:20,TRUE
31-Mar-2025,10172,10189,Qeh,GL4,11:49:32,14:03:28,10172_10189_18,Documentation,0,12:59:25,13:01:55,00:02:30,00:02:30,0,0,0,0,0,0,0,0,1,1,1,0,0,Doctor/Nurse WorkStation,0,10172_10189_19,"",0,00:00:00,false,"",0,00:02:30,TRUE
31-Mar-2025,10172,10189,Qeh,GL4,11:49:32,14:03:28,10172_10189_19,Documentation,0,13:01:55,13:03:07,00:01:12,00:01:12,1,0,0,0,0,0,0,0,0,1,1,0,0,Doctor/Nurse WorkStation,0,10172_10189_20,"",0,00:00:00,false,"",0,00:01:12,TRUE
31-Mar-2025,10172,10189,Qeh,GL4,11:49:32,14:03:28,10172_10189_20,Documentation,0,13:03:07,13:17:30,00:14:23,00:14:23,0,0,0,0,0,0,0,0,1,1,1,0,0,Doctor/Nurse WorkStation,0,10172_10189_21,"",0,00:00:00,false,"",0,00:14:23,TRUE
31-Mar-2025,10172,10189,Qeh,GL4,11:49:32,14:03:28,10172_10189_21,Professional Communication,0,13:17:30,13:18:20,00:00:50,00:00:50,1,1,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10172_10189_22,"",0,00:00:00,false,"",0,00:00:50,TRUE
31-Mar-2025,10172,10189,Qeh,GL4,11:49:32,14:03:28,10172_10189_22,Supervision-Education,0,13:18:20,13:28:39,00:10:19,00:10:19,1,1,0,0,0,0,0,0,0,1,1,0,0,Doctor/Nurse WorkStation,0,10172_10189_23,"",0,00:00:00,false,"",0,00:10:19,TRUE
31-Mar-2025,10172,10189,Qeh,GL4,11:49:32,14:03:28,10172_10189_23,Professional Communication,0,13:28:39,13:32:21,00:03:42,00:03:42,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10172_10189_24,"",0,00:00:00,false,"",0,00:03:42,TRUE
31-Mar-2025,10172,10189,Qeh,GL4,11:49:32,14:03:28,10172_10189_24,Social-Personal Activities,0,13:32:21,13:42:30,00:10:09,00:10:09,0,0,0,0,0,0,0,1,0,0,0,1,1,Doctor/Nurse WorkStation,0,10172_10189_25,"",0,00:00:00,false,"",0,00:10:09,TRUE
31-Mar-2025,10172,10189,Qeh,GL4,11:49:32,14:03:28,10172_10189_25,Professional Communication,0,13:42:30,13:54:27,00:11:57,00:11:57,1,1,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10172_10189_26,"",0,00:00:00,false,"",0,00:11:57,TRUE
31-Mar-2025,10172,10189,Qeh,GL4,11:49:32,14:03:28,10172_10189_26,Direct Care,Patient Communication,13:54:27,13:59:59,00:05:32,00:05:32,0,0,0,0,1,1,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10172_10189_27,"",0,00:00:00,false,"",0,00:05:32,TRUE
31-Mar-2025,10172,10189,Qeh,GL4,11:49:32,14:03:28,10172_10189_27,Other,0,13:59:59,14:02:52,00:02:53,00:02:53,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,Store a police record to be filled out by a doctor who is not on duty ,10172_10189_28,"",0,00:00:00,false,"",0,00:02:53,TRUE
31-Mar-2025,10172,10189,Qeh,GL4,11:49:32,14:03:28,10172_10189_28,Social-Personal Activities,0,14:02:52,14:03:02,00:00:10,00:00:10,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,0,10172_10189_29,"",0,00:00:00,false,"",0,00:00:10,TRUE
31-Mar-2025,10172,10189,Qeh,GL4,11:49:32,14:03:28,10172_10189_29,Social-Personal Activities,0,14:03:02,14:03:28,00:00:26,00:00:26,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,0,session,"",0,00:00:00,false,"",0,00:00:26,TRUE
31-Mar-2025,10152,10204,QEH,TL2,16:36:05,20:32:18,10152_10204_1,Documentation,0,16:36:05,16:36:33,00:00:28,00:00:28,0,1,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,0,10152_10204_2,"",0,00:00:00,false,"",0,00:00:28,TRUE
31-Mar-2025,10152,10204,QEH,TL2,16:36:05,20:32:18,10152_10204_2,Professional Communication,0,16:36:33,16:36:48,00:00:15,00:00:15,0,1,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10152_10204_3,"",0,00:00:00,false,"",0,00:00:15,TRUE
31-Mar-2025,10152,10204,QEH,TL2,16:36:05,20:32:18,10152_10204_3,Documentation,0,16:36:48,16:36:55,00:00:07,00:00:07,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10152_10204_4,"",0,00:00:00,false,"",0,00:00:07,TRUE
31-Mar-2025,10152,10204,QEH,TL2,16:36:05,20:32:18,10152_10204_4,Professional Communication,0,16:36:55,16:37:14,00:00:19,00:00:19,1,0,0,0,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,0,10152_10204_5,"",0,00:00:00,false,"",0,00:00:19,TRUE
31-Mar-2025,10152,10204,QEH,TL2,16:36:05,20:32:18,10152_10204_5,Documentation,0,16:37:14,16:38:54,00:01:40,00:01:40,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10152_10204_6,"",0,00:00:00,false,"",0,00:01:40,TRUE
31-Mar-2025,10152,10204,QEH,TL2,16:36:05,20:32:18,10152_10204_6,Professional Communication,0,16:38:54,16:39:06,00:00:12,00:00:12,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10152_10204_7,"",0,00:00:00,false,"",0,00:00:12,TRUE
31-Mar-2025,10152,10204,QEH,TL2,16:36:05,20:32:18,10152_10204_7,Professional Communication,0,16:39:06,16:39:15,00:00:09,00:00:09,0,1,0,0,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,0,10152_10204_8,"",0,00:00:00,false,"",0,00:00:09,TRUE
31-Mar-2025,10152,10204,QEH,TL2,16:36:05,20:32:18,10152_10204_8,Professional Communication,0,16:39:15,16:42:54,00:03:39,00:03:39,1,0,0,0,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,0,10152_10204_9,"",0,00:00:00,false,"",0,00:03:39,TRUE
31-Mar-2025,10152,10204,QEH,TL2,16:36:05,20:32:18,10152_10204_9,Direct Care,Patient Communication,16:42:54,16:43:43,00:00:49,00:00:49,0,0,0,0,1,0,0,0,0,0,0,0,0,Observation Room,0,10152_10204_10,"",0,00:00:00,false,"",0,00:00:49,TRUE
31-Mar-2025,10152,10204,QEH,TL2,16:36:05,20:32:18,10152_10204_10,Professional Communication,0,16:43:43,16:44:16,00:00:33,00:00:33,0,0,0,0,0,0,1,0,0,0,0,0,0,Observation Room,0,10152_10204_11,"",0,00:00:00,false,"",0,00:00:33,TRUE
31-Mar-2025,10152,10204,QEH,TL2,16:36:05,20:32:18,10152_10204_11,Professional Communication,0,16:44:16,16:44:59,00:00:43,00:00:43,1,0,0,0,0,0,0,0,0,0,0,0,0,Observation Room,0,10152_10204_12,"",0,00:00:00,false,"",0,00:00:43,TRUE
31-Mar-2025,10152,10204,QEH,TL2,16:36:05,20:32:18,10152_10204_12,Direct Care,Procedure,16:44:59,16:48:31,00:03:32,00:03:32,1,0,0,0,0,0,0,0,0,0,0,0,0,Observation Room,0,10152_10204_13,"",0,00:00:00,false,"",0,00:03:32,TRUE
31-Mar-2025,10152,10204,QEH,TL2,16:36:05,20:32:18,10152_10204_13,Direct Care,Procedure,16:48:31,16:50:42,00:02:11,00:02:11,0,1,0,0,1,0,0,0,0,0,0,0,0,Observation Room,0,10152_10204_14,"",0,00:00:00,false,"",0,00:02:11,TRUE
31-Mar-2025,10152,10204,QEH,TL2,16:36:05,20:32:18,10152_10204_14,Professional Communication,0,16:50:42,16:52:12,00:01:30,00:01:30,0,1,0,0,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,0,10152_10204_15,"",0,00:00:00,false,"",0,00:01:30,TRUE
31-Mar-2025,10152,10204,QEH,TL2,16:36:05,20:32:18,10152_10204_15,Professional Communication,0,16:52:12,16:54:34,00:02:22,00:02:22,0,0,0,0,0,0,1,0,0,1,0,0,0,Doctor/Nurse WorkStation,0,10152_10204_16,"",0,00:00:00,false,"",0,00:02:22,TRUE
